"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"East Asia & Pacific (excluding high income)","EAP","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","74.9891308660156","75.5315485769563","75.763997647755","75.7962343394255","76.6884451851","76.9459290901897","78.2462332356593","79.0202995488119","84.5183330278894","81.1153849244939","84.0088817992319","83.7108503759672","79.8886467407347","78.2561460606855","71.457070970465","82.68841847362","80.8868733388016","77.3467726927562","77.2286103628436","77.4781800956511","75.3540757109783","74.8532268712484","81.3351455550368","79.0907522931435","79.5236248438869","77.4029608991933","78.2829503979374","81.590956489848","78.540492103486","77.4569671791688","74.9941652338801","75.8020195593167","73.8690069681874","82.0221067419054","81.9318396150664","83.5126991612187","81.1313178745908","81.6383894370792","83.6155484790317","76.8177047126498","73.9309077150597","81.9503697923895","82.689423374489","82.4552772993364","81.3575366256263","79.2263802673688","76.5838197152244","76.0187745488301","73.3421606769206","75.9673681022646","76.4760137057432","74.1054404105602","73.6256579277795","73.8625216768621","73.2900226196106","75.857336069644","74.5327228676555","74.4758262796658","74.2744293444814","",
"Egypt, Arab Rep.","EGY","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","86.5237575095576","86.027344748275","86.6017276235986","87.3606152156001","87.0720390720391","86.1222688148312","87.7561035455772","88.2199779075272","92.6506498621505","92.3328137756995","88.924287856072","91.6758005746956","93.4113591504267","91.4285714285714","92.0416938697404","91.4333094636867","89.1223935805268","85.7878902300881","85.4326598292698","84.2917617960426","84.8396657612981","80.4379544219722","80.464463840399","80.4511278195489","81.0126582278481","79.8927613941019","78.9115646258503","84.0776699029126","84.7402597402597","82.8571435064935","83.2985391440501","84.1777777777778","83.0337886412653","84.4072164948454","84.8571428571428","85","87.3147340889276","88.4919142534788","87.9958246346555","86.6384915474642","87.0626286386357","86.5904655701143","86.3552388493006","85.7005988023952","84.4220070059757","84.2896935933148","82.8881333980897","83.7271750805585","83.2049134561697","87.4496257915947","85.7367810376264","87.0177229961345","91.8910849704425","92.1253493872286","94.7887323943662","94.1896149596956","94.5153908614453","98.2161383285302","93.7981700996079","",
"Euro area","EMU","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125.719120135364","124.417559061555","129.979848558867","138.253183034628","130.560722224743","124.904403701651","132.971739580784","131.676241431496","126.543365450038","115.188007302697","123.478868667512","134.579209043519","133.757186484533","128.435164661064","117.780710725615","110.342278951444","108.989896270961","109.6510979182","109.257092182648","98.8169229809947","","","","","","","","",
"Spain","ESP","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","73.5490551922868","73.9166443753165","73.3846988198913","73.0781293778824","74.134758721563","74.8343426833745","77.0928786522573","76.6575105914379","75.961292696632","77.0528946285257","78.9284857872393","80.3437267854263","80.1982085806913","80.0049330946142","78.3534216030671","78.3509953583077","77.3705435663601","77.879940510988","76.9486654676762","77.7270733626461","77.5858229496204","78.1996572746923","79.7790051536534","80.2427187699765","79.4318144867058","78.5978486383636","78.0094755651732","77.301567998394","76.6981564574527","76.5187206805807","76.4259961315281","75.7766665523038","75.1279881701028","74.3933827189995","75.1018086415453","74.9838270471949","74.6191866060037","74.6555120386896","75.5294855427893","76.5850023909876","77.7560167817676","78.3385289724219","78.537239797464","78.0331931679362","78.1183634927059","77.2254928711159","76.4091484818229","75.9815282096922","76.1195549258099","",
"Estonia","EST","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.1004395739294","80.0193725683927","77.956927036398","77.8648719866506","78.2028197654951","73.8242693612017","73.0513992138659","73.7610101940338","73.1761615755714","73.1323819949551","71.6524284800339","70.3887693752833","69.3692360951926","72.7176613550183","74.4576305207285","72.3684982572424","69.1639991514572","69.3591274032908","70.2813259494921","69.6457189321847","71.2438651488469","71.6298344167097","70.0045013550857","69.5538694009915","",
"Ethiopia","ETH","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.751559242302","80.7653421516977","82.4225180598128","79.464116915399","80.2582239654208","77.6013218570025","77.6497718484694","75.6958062962087","",
"European Union","EUU","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","68.4931288801657","68.5491090915753","69.087399364255","67.5217156069022","65.9841180610715","69.6991501127932","71.2233137546423","72.1351622020404","71.786863850034","70.3026074842971","69.5564396413515","70.1134036856198","71.1984310429362","71.3454697635489","70.7054469325956","71.7474478853907","72.0608861970035","72.4520671281605","70.404148318003","69.6761279661116","70.9174815954291","77.0704445619926","78.2444727289869","77.170313010216","74.9614401551208","72.8803928730874","73.7370174407211","71.4470190901046","69.7147414065226","69.1206479519079","67.6099544256977","67.6080228750251","69.0766004221486","70.9953882390198","70.8083822889126","71.3049085389964","71.4159917503795","69.6667452729066","71.2850586698742","76.8120024968375","77.0994120791021","77.34178565442","78.9767409268593","79.4676843482281","79.9838422379474","79.5710448102423","78.9311945499901","77.069284291571","76.6936957121191","",
"Fiji","FJI","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","71.264459259495","71.6553013010728","71.5720794698601","71.1312292821527","71.9783920102022","74.1313232376333","74.4703094507945","74.58434781475","74.6396454541543","74.7442304311795","75.7896717356177","77.9524887986902","78.6571078979298","78.5169220552426","78.6415003606636","79.1993812764868","78.3641216013828","78.8350936876083","77.3160832887491","76.4170045561171","76.3748331824144","76.7117490530867","77.3704821381046","78.7765548073362","78.1881347643421","77.8870581552739","78.5957616033654","77.535104662289","76.573197938303","76.2440230150057","76.183242762506","76.2627096606423","76.6943417710597","77.3877667161761","77.0976732066955","77.4619246222192","76.9955485239031","76.5494292660815","77.0284785030968","79.4582482537381","79.344947022712","78.7270406812384","78.6693725213088","78.7473862749145","78.4355964489142","77.8541251219051","77.9956752721083","77.6925513591566","77.3181221287754","",
"Faroe Islands","FRO","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.848471786306","80.1453559044439","78.1200336542956","76.1550299946607","77.987440311384","83.9648042592536","84.6486197896069","89.9984558071303","83.6447449814","84.0720954856098","87.1208883369487","89.5753499004983","84.5620407193704","87.450270706829","84.3967957510141","81.2915556820724","77.5853448168102","77.6885163651389","","","","",
"Micronesia, Fed. Sts.","FSM","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","142.253521126761","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","56.3128589245008","54.0438725023787","51.0598433179724","61.2662818125388","33.9521119182136","35.7050173010381","27.0198859685718","41.5966386554622","50.1483679525223","45.9975178405213","39.3718203937182","40.9814197236779","43.0566069475986","47.0324228120406","48.1429122220794","52.7157614128624","73.148383812675","76.163439077277","67.586025665124","69.0977162111569","63.1432802665679","58.7540029366206","65.1160988204775","63.6805686812469","55.0135163296291","53.045814479638","50.3911013457841","44.4561127014249","62.0732325141777","54.5670498084291","41.7355190953938","52.0651650381568","53.7792267687361","53.5161202848551","50.1544832352743","42.5677220236777","43.4605799530786","43.196575940703","39.5095511447234","51.1799996945757","44.129564166693","40.3672435172446","43.4759761016321","46.7396293572105","49.3394956227054","52.6548081564211","55.0804254384043","53.201448963595","","",
"United Kingdom","GBR","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","83.5781750564728","84.1488100558659","85.3568939371675","84.5857442043922","88.5140854813286","90.5124339733148","89.0395981460023","86.2327578638871","85.1658172102556","84.8867190401991","85.8044765258312","86.6321462363194","86.5249268691446","86.410672041263","86.1992012013397","85.1322436662461","87.061466814197","85.6746327459344","85.2884894004155","84.2432042392747","84.9107779291929","86.4714389335243","88.0307499888421","88.2004172330282","87.7864333007692","81.0980277271138","80.9983485198665","81.509832415304","82.0110810925328","83.3097352685039","83.2982509609021","84.2122178808492","84.7591964536297","84.7351153934946","85.2964609926161","85.0895011567932","84.5329360352875","83.9440601722283","85.3093690577771","87.2432122288843","86.4164649825571","85.417312741632","85.6315771147244","85.1021405776375","84.352557481314","84.2112120280256","84.3129608981663","84.0244258839039","84.3440410553972","",
"Georgia","GEO","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","69.0265486725664","67.479674796748","65.3846153846154","65.1515151515152","65","69.2857142857143","70.8029197080292","70.4225352112676","73.2876712328767","74.3055555555556","77.3333333333333","75","94.3029490616622","118.862101982692","148.711836418043","112.791984716739","113.01797900941","112.20267190656","95.2046613966269","91.789177221889","99.0533063048155","89.1172954749775","87.60394576253","83.2637113065004","84.7183280233706","84.3317597452887","93.293084068775","94.6888435782462","103.824491347268","106.168908422709","96.2275221396789","92.3735440911275","90.6978847645726","88.1718165327612","87.7195821684019","86.0279695549761","82.9937796259018","79.5761463381123","78.3030537547502","",
"Ghana","GHA","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","82.8538550057537","90.2150537634408","87.1327254305978","87.5454545454545","84.4660194174757","91.7462482946794","92.1607378129117","92.2207446808511","89.3529411764706","88.8055972013993","87.2067286409916","90.36","87.4245115452931","85.9183090545558","90.4291845493562","86.3524512587545","91.4649095923996","89.9937292842426","95.9544458210235","93.3916802494508","95.0644077289275","95.9945474072646","96.2660929312559","96.6832936676121","95.8497344406622","93.3650684452322","94.1976131859451","96.0890080428955","94.5826468137245","94.3916021151358","94.5283479566491","92.6822707370334","98.7416848771351","93.9511117997986","87.5461479346782","88.40880065018","86.7805833120199","95.7750364901441","89.7474502775208","96.5478916218817","94.4453144277691","92.9803996249084","92.5567393884818","92.9921324350756","92.6861761685842","96.2709992103705","92.583082634712","100.919596088669","102.963368609768","96.579160727296","100.683193858049","99.6122436209546","95.481876657644","83.5062638000315","79.8346698164878","79.4818421796633","75.8116084655234","79.0184624442551","","",
"Gibraltar","GIB","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","82.0574177062979","82.8100388749143","87.115683847582","81.5065953158663","77.8407327463789","77.8705646290288","79.9783615629088","79.8691063260717","82.1172832561089","81.9976424875992","84.3553286665566","82.2715758285502","86.4303682904727","84.5450628681147","83.9611833101753","84.9623889960781","87.9543050952211","77.6119573728795","80.4630132492951","80.7905879167288","97.1742804645408","100.599445159617","94.6856216942339","103.477156950455","92.5387597027797","96.6968590441628","94.3780141241288","103.991243088775","100.578366429163","105.285619796821","100.426597368613","92.5444199111709","87.3643074250977","",
"Gambia, The","GMB","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","99.2286257124762","97.4807467911318","100.412594752187","100.657704569607","96.2276273519963","99.22096069869","99.7559966216216","99.15859375","98.7853569249542","90.3610084033613","93.5465784755393","97.5030483173698","103.073856026786","99.2060131705576","94.1668098738997","97.4620163763106","92.84344341321","93.1107789220918","95.3508338577722","94.965572558166","92.874922215308","92.7429843669913","91.731596746695","89.852175998321","89.3367485624924","95.5097067570096","93.8182023699415","103.615482191052","105.454522627928","95.1782234402425","104.874089156741","93.96853994299","98.4106833942655","97.5996276029852","101.103485963145","92.5713733125013","98.4408158181158","96.0864630825385","90.3185679765261","94.8293737385064","89.089033451183","94.0837426400282","100.537267298092","96.9455611118056","97.6120189783212","95.6682357831098","85.6317755472577","93.7522935489594","98.198678348891","102.086620907731","99.7000213032073","99.6647632834625","","",
"Guinea-Bissau","GNB","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","96.6156073910268","102.153423439613","108.522253232425","113.776768036897","117.414587197821","105.364362119647","106.404155332875","103.517490659779","105.819045515842","110.734918774926","","98.7797080190476","105.185485028472","103.58258119414","100.155688608771","122.500753301891","102.820232271411","92.3746852038274","94.0254475510441","98.3166064621954","97.1727053099312","96.8192605423429","97.0999326886024","92.9899587809041","96.0842593338199","101.175038760183","98.2592879581218","94.8671165906408","110.064138669951","101.158270037335","106.890476257328","101.527476030672","99.9110353714834","99.4169634169685","102.827223329068","104.084588195764","104.76113963686","101.239772038433","100.154791669357","105.571069126006","109.533005719178","95.3380019024172","103.523527393893","100.341603110478","99.7616114931949","96.6099114380136","96.9728409510941","96.2980911509786","96.2266372877526","",
"Equatorial Guinea","GNQ","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7129567249868","27.3803569336154","27.255294572672","22.6975544280502","34.1348315841824","35.0950591114569","32.1374500553043","31.7172959284148","41.2786064433619","43.7433213000421","60.8596586200615","73.0764182327086","70.0815750279359","69.0039954968631","",
"Greece","GRC","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","74.1623662693993","72.4941660316438","69.3883592747573","65.2423701268525","71.626004201236","73.1276892174548","71.3987204096797","74.9697595090822","74.8658972071051","74.5589829177597","76.0780378527224","78.7204612428575","78.6003608383397","80.4647180154346","78.4879156809846","78.1890831357591","77.9144921946374","82.5154373907283","80.8369300022841","82.6991830603304","84.0586875378323","83.0315078212799","84.1934789546477","85.151491690352","84.4724421990264","85.7857211311096","85.5684498021686","84.3888175300547","84.4996136247559","84.7157327264286","85.1532290291344","84.8711455876129","85.3735826438932","83.7259204021761","83.1750428053313","86.177125053816","84.3503193419132","85.3527367763368","88.0952851838849","91.4415758306347","91.5764465361526","91.6691343296884","91.6466248648258","91.2112379927095","90.4923520506808","89.7316079642145","89.2384737569163","88.5102361143156","87.1493355796475","",
"Grenada","GRD","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.3494926280116","93.2620183721505","93.4274458897873","90.9493380111097","92.069272411062","93.1189024150949","92.0827557731442","90.0127859070891","90.5419751458844","88.2810174312837","90.4141383998143","87.5431007460347","83.9132141455233","79.4889060421422","80.7403723484767","","",
"Guatemala","GTM","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","91.5964058639714","92.6256239087605","92.8558936691151","91.0912258473234","89.885312130345","89.5148031782187","89.4369741856619","90.3611971104231","86.5383421297734","88.2184964567154","86.3813025210084","87.0264006449012","87.5029743492124","85.6375492123015","84.6591834464395","85.7154639458022","84.605865136148","81.7626117411692","84.1679542658731","85.7575352546132","86.8671214794319","89.4801026030751","89.7556552628997","90.4861860558592","90.5765597615992","89.5383696592847","88.2074719774753","92.5345873758588","92.1333733404733","91.6515325709662","90.2118282911639","89.3197636465433","90.9049546406684","91.1265784827211","91.6497016137222","91.1162300536964","92.085939081106","91.9551953048065","90.6850046298844","90.9966658282021","90.9201318180948","93.4704681955946","92.8800424662112","94.1117157637193","94.2805655102229","96.2034033481574","96.1305872579204","95.9367623205022","98.2866004396437","96.1022949580866","96.5660065312527","95.5043032996734","96.2905516683821","97.1002671692595","96.6950435823038","95.3606820583567","95.0330840919835","96.0008019452572","97.4847438757691","",
"Guam","GUM","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","79.9520219328307","76.9303201506591","71.6038300418911","66.3126452041155","80.3533992213238","80.1655172413793","81.3014403292181","76.5342111450741","74.6463547334059","75.371038908945","77.781926811053","77.6458074809431","81.4617053228767","89.485111662531","71.6664920917566","66.9642105263158","87.4746941290379","86.4852849648795","79.5061923167942","78.4254581102481","79.5954907161804","92.0162862878075","92.3374827109267","97.3092643051771","79.7775057259467","77.9999948717949","66.7695883303958","80.086331508307","83.1561136577118","84.9564376547786","86.0197945491144","78.2168811271365","71.7248829545941","76.2961124078208","85.7551493714489","77.6773462446506","74.236694605","77.928596969585","83.0569064947759","83.0444179264227","90.8326688331559","92.2580893497786","91.2582084878891","88.8569858535096","86.0542596628678","100.320246492755","96.3964371858198","103.546510691337","108.831019151356","98.0092442323748","102.450426087144","106.19594056938","103.565163889573","109.180141920597","99.6359996978172","95.1896352921041","79.0861179881727","77.7236259619969","","",
"High income","HIC","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","78.4967266604894","83.6083165660631","79.8664671347991","73.6261628464563","71.4165545087483","68.5443990539669","75.8927321103487","75.2374798061389","78.0015726123511","74.821217266039","71.8904180732277","71.4553427532701","68.6368857293639","70.803590872795","71.0245554614733","71.4614128133255","63.938501488378","66.9450357513236","70.2559977617682","66.0718247242459","65.6633175276252","66.5787138923135","68.4523353996072","71.5253519635863","67.5795444135699","68.4605649197492","67.464004367834","63.5185044456266","62.7219595087496","62.0136126942474","64.2915548613614","66.2790041702648","66.6229727553182","66.0039097324411","67.463534074561","70.190329631834","69.6843927107644","69.1571449067536","70.4600045563172","69.855654903083","68.0086968159276","69.8183843977407","68.661978616262","68.5230557927346","68.9318265172","66.7235549260866","66.5531868472499","67.928573332461","68.7852381892219","70.280579420158","70.2348997822479","72.0066893089954","73.6492659270055","75.36950996233","75.9725752819131","76.0692663075204","76.2025634611825","76.8684470271155","78.2270657364364","",
"Honduras","HND","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","87.7402055712796","87.4227961819203","84.6937459703417","86.6772306192102","87.6586433260394","84.9306989088764","85.4168560778253","82.3691690352784","82.7071737786024","83.5179578205121","85.3112033195021","83.7209302325581","83.0012504982099","81.8082236607246","85.741904301595","90.0355871886121","85.2373918856599","81.3716706011282","83.6393289323216","83.5460397300213","88.1433516386128","91.0678272766349","92.9445598527403","94.5890798491935","93.4489188709162","92.3243772246013","93.3712007223283","90.0216282401105","86.8876208418191","90.0257396054025","86.3346536741875","84.3593908273802","84.9146242270034","78.6128233813386","75.5867468298463","77.6738940840323","78.9517216412041","77.2708335698258","79.835346342255","81.620807002322","84.1592736151038","87.1788115933951","88.2778520143752","88.7793398301893","88.9502345092333","90.8549454305204","92.680815171023","94.3873968605181","97.0324319813244","97.2448792267377","96.0441851606824","93.701627148553","94.8183540266529","98.6627694206768","95.6659555969308","91.8129074128615","91.0103788519926","90.4008444262266","93.0536974659527","",
"Heavily indebted poor countries (HIPC)","HPC","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.44333375374","86.4218214556886","87.2785571903696","85.1852723192461","84.7907857255329","82.8960302638069","81.4074043137875","82.0531766759537","79.4325882469931","78.5787094606873","78.3174877603354","77.0064729951636","77.5273582801475","76.5915775851619","78.5810763357924","78.9965307331303","79.7898771236633","80.3515987836802","80.1189653802722","79.3157488349731","77.6269582206072","76.4499872492329","76.8249701085402","77.2453058642345","",
"Haiti","HTI","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.5133860672763","95.7024370416116","102.674426663809","94.8166178016264","95.2744491689215","113.224246610828","108.091617384774","93.4913561007382","89.4355478380174","91.4583564789097","90.7154308935346","89.7522164784706","93.3823150296468","97.9241540256709","98.8067384183435","101.346882880476","101.312799618198","101.481834141697","101.189014801814","95.2205715324156","102.615826649108","99.3717336120651","123.999820192394","113.667641834019","106.708813299966","104.010786876881","103.277286248675","98.1375872194578","101.41247516687","108.674224648539","112.389428152237","",
"Hungary","HUN","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.8606238797239","83.5076069119922","87.5305298354986","83.5978509525777","76.8175620365434","74.6509634867933","72.6855946733354","72.6597051720413","75.2578306260024","75.3322940382203","74.8327759522681","76.2134786418276","79.1847585114268","76.896097969825","76.8525187190712","75.4126991279244","75.130713474584","74.9457795814682","75.6630525096989","74.0340160749475","73.4415281178146","73.8601533285913","72.0050442612602","70.3308805115141","69.3317591754916","69.9884360982941","69.7344408953017","68.1564182604879","",
"IBRD only","IBD","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","91.3634033828806","93.8098276962348","94.6221256834694","92.0842682622787","88.7292352982407","93.7676086039646","104.811649256094","100.082566643076","95.9030858014976","94.1501103752759","89.3712574850299","86.4270152505447","83.6021034180543","81.5396689075132","75.6406425102727","79.0840419220882","77.9371165148351","76.4606248060303","78.4463202321287","72.5895695291862","70.8342043361638","76.5319192255724","81.3347061842013","71.6666485747161","72.3527019762265","72.4249584040675","75.208760174712","71.4115636584469","72.114453558219","69.3434267609416","73.0242048454681","73.3597068720977","72.3562197822494","67.5353073209132","67.796950288015","69.4061196341324","69.9241411425395","68.5240685057953","73.4749598091977","80.5482537739208","68.1823660161297","70.0392207599728","74.8796953662173","76.2675061799955","75.0903498705608","72.4719978808204","71.2962255101256","71.8891592159464","69.045033648151","68.2919344557649","65.2230907903386","64.4820337243762","65.6380348610389","66.347182321308","66.5641423046024","67.1994316673316","67.354610904211","66.4059876614179","65.9353935346633","",
"IDA only","IDX","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","93.6798416454898","92.8736895584932","92.0725470930739","90.2255671188396","90.2980497141995","91.1506401835918","93.2225061677662","94.3031860481103","89.8527282172356","88.587185458171","88.4675848636946","89.8095362301488","89.4516639876729","87.7341409635015","90.0541962079721","87.0858356727914","84.6777986299244","85.3099159397759","85.8570930534729","85.5789022601154","87.3666599527219","85.6456727994675","85.2189162092411","85.530898430177","84.8686554634815","83.8443734495818","84.6628413206633","83.3532864723982","81.6959297733331","79.7167280373847","78.3395648722555","78.069698912471","76.6341871246579","76.4334096403985","75.2416530346518","74.2152274459603","74.8493622895186","74.9291526701867","75.7351805924485","76.2086831900019","75.7049406589825","75.9183685303276","74.3460815876243","72.3771480523505","68.7562375797626","67.744860102557","65.912421506082","65.6226332823126","67.215303459172","67.4195507764427","65.7324697765608","67.291680169943","67.1448100211522","67.9409262328002","68.5685739094316","69.4355717869932","69.6446558754721","70.0130481321281","70.6645637253043","",
"Not classified","INX","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","86.7617360436679","86.5251440930467","83.4373772718411","83.1363927627876","88.9591419571595","86.0126091670487","85.8177172863699","84.3981841670434","84.0639486758781","86.681511945855","89.0617335162715","89.2516418383964","82.7518269074183","82.1305753385235","80.6168189105401","81.2417000201545","81.8053448700466","80.0287342338466","78.2985960645719","76.6438142554921","74.7508672446461","76.1234927061288","76.3224386883089","74.5624904985054","74.1966346528108","69.9347277796075","69.6779531463827","66.5099520136426","64.2636063232382","62.5935369411451","61.862915048635","61.1419352069342","60.5661773317657","60.7653733671653","60.1247143268846","59.9094322773516","60.3751542241442","62.3713290058885","67.4639992581568","67.8628188319369","66.3713601734251","64.7304269588578","63.1501330365323","61.9887506464144","59.0440180137498","45.2916865180712","46.0893753432308","44.1486298587735","42.922888282491","",
