,results,K
2013-09-27,6893.550719463771,47
2013-09-30,6723.303110433775,59
2013-10-01,6477.671011180725,47
2013-10-02,6186.991003850273,1
2013-10-03,5765.357984538487,1
2013-10-04,5940.605090477738,7
2013-10-07,5844.359050445953,7
2013-10-08,5839.974287042174,59
2013-10-09,5716.769737654522,1
2013-10-10,5795.138324826329,59
2013-10-11,5731.095990072612,7
2013-10-14,5669.630042581631,5
2013-10-15,5596.132244460244,5
2013-10-16,5465.519764693269,7
2013-10-17,5297.916344484608,7
2013-10-18,5306.473945314439,7
2013-10-21,5254.737125937661,7
2013-10-22,5179.399417873309,59
2013-10-23,5072.623007908039,49
2013-10-24,4980.199146532043,49
2013-10-25,4949.920202216282,49
2013-10-28,4898.059793352507,47
2013-10-29,4925.545285323763,59
2013-10-30,4960.099494028877,53
2013-10-31,4996.188418878149,47
2013-11-01,5025.883139488041,47
2013-11-04,5040.4763536689525,49
2013-11-05,5038.679752413857,49
2013-11-06,5005.908815237193,49
2013-11-07,5063.673917354136,49
2013-11-08,5072.181981034794,59
2013-11-11,5036.091900810745,53
2013-11-12,4974.179685185689,59
2013-11-13,4979.549694055902,49
2013-11-14,5000.069061840167,49
2013-11-15,5056.67133504335,55
2013-11-18,4954.6259856646775,1
2013-11-19,4952.3567627345155,1
2013-11-20,5019.262487458271,5
2013-11-21,4986.816946649584,5
2013-11-22,5095.765154108771,5
2013-11-25,5085.602729946105,5
2013-11-26,5142.548427388828,5
2013-11-27,5026.355598270722,5
2013-11-28,4967.670038937525,5
2013-11-29,5006.810174014622,5
2013-12-02,5103.669750521583,5
2013-12-03,5230.6053427550105,5
2013-12-04,5388.645133145685,5
2013-12-05,5644.7785035211045,7
2013-12-06,5787.893279282052,7
2013-12-09,5504.062348339043,1
2013-12-10,5431.033592391397,1
2013-12-11,5517.987433326649,1
2013-12-12,5571.289549144469,1
2013-12-13,5676.532245920431,1
2013-12-16,5470.243082847107,1
2013-12-17,5234.490249389724,1
2013-12-18,5163.316569741044,1
2013-12-19,5150.210138418339,1
2013-12-20,5154.1749367901975,1
2013-12-23,5169.514462047337,5
2013-12-24,5074.854428153895,1
2013-12-25,5028.271181015523,1
2013-12-26,4797.833211635201,1
