Unnamed: 1,Cash Price ($/MT)
2012-03-27,-0.047284213567722944
2012-03-28,-0.049914241164565
2012-03-29,-0.06269614073767471
2012-03-30,-0.02025075503713225
2012-04-02,0.0017647819053117075
2012-04-03,0.012008092641348611
2012-04-04,-0.017730328312959287
2012-04-05,0.010814359616036384
2012-04-06,0.009150611982800427
2012-04-09,0.007742825523909147
2012-04-10,-0.004316303202910987
2012-04-11,-0.006930656031935101
2012-04-12,0.021945920624141024
2012-04-13,0.0007421591757630353
2012-04-16,-0.03789195059534478
2012-04-17,-0.016815125310975176
2012-04-18,-0.022659610749697023
2012-04-19,-0.021535931841572875
2012-04-20,-0.008573673683033078
2012-04-23,-0.019611688942759997
2012-04-24,-0.023500334702385217
2012-04-25,-0.010512499847441958
2012-04-26,0.019642622532481724
2012-04-27,0.011938542461541246
2012-04-30,0.0004216946042934211
2012-05-01,-0.008666998253520575
2012-05-02,-0.027836248875011904
2012-05-03,-0.02330789558842916
2012-05-04,-0.005051749708679054
2012-05-07,-0.004274557445805627
2012-05-08,-0.014020794430962269
2012-05-09,-0.019825527285291855
2012-05-10,-0.017516451419080425
2012-05-11,-0.012994972261605398
2012-05-14,-0.02757922866903506
2012-05-15,-0.017672334054200434
2012-05-16,-0.014753713229747945
2012-05-17,-0.003146124302604747
2012-05-18,-0.021138904417819404
2012-05-21,4.6503194594649244e-05
2012-05-22,-0.014216407751700189
2012-05-23,-0.019400344635588596
2012-05-24,0.0008999775153117895
2012-05-25,-0.0018258047014843015
2012-05-28,-0.004140171461290976
2012-05-29,-0.026403765861292783
2012-05-30,-0.03538354348383699
2012-05-31,-0.033336769994422255
2012-06-01,-0.034937347311306155
2012-06-04,-0.02956237080187485
2012-06-05,-0.025014313755432838
2012-06-06,-0.02132431965998194
2012-06-07,0.007795508180198141
2012-06-08,0.023628325970861397
2012-06-11,0.03877781402829328
2012-06-12,0.02682738637862947
2012-06-13,0.012955796125902808
2012-06-14,-0.006364701639219206
2012-06-15,0.005365878422201931
2012-06-18,-0.005853848106713855
2012-06-19,0.017151570530643312
2012-06-20,0.020036423941585113
2012-06-21,-0.02042350118264835
2012-06-22,-0.010496531224772454
2012-06-25,-0.016906056514683243
2012-06-26,-0.02047786063552337
2012-06-27,-0.019516829197568697
2012-06-28,-0.01844770965516318
2012-06-29,0.011166395392097073
2012-07-02,0.011372371613735055
2012-07-03,0.03630371946131916
2012-07-04,0.012591276830320908
2012-07-05,-0.0011930470808643179
2012-07-06,-0.029770710074787488
2012-07-09,-0.012470946674055128
2012-07-10,-0.029175171373793773
2012-07-11,-0.02236266395481401
2012-07-12,-0.036025464276297825
2012-07-13,-0.009958302011419562
2012-07-16,-0.005227777092697394
2012-07-17,-0.011043555134010674
2012-07-18,-0.0091335883246213
2012-07-19,-0.00973465170162946
2012-07-20,-0.013752199212097693
2012-07-23,-0.029976308918296724
2012-07-24,-0.017409749816158282
2012-07-25,-0.00855989035291671
2012-07-26,-0.007242984144776088
2012-07-27,-0.005914828168121389
2012-07-30,0.014441740104455647
2012-07-31,-0.008403509149999877
2012-08-01,-0.024142992409251107
2012-08-02,-0.03708644707652553
2012-08-03,-0.011397876449203537
2012-08-06,0.0008985735591160449
2012-08-07,-0.0021461218452323294
2012-08-08,-0.0023013302297378857
2012-08-09,-0.015378143291682633
2012-08-10,-0.018566253665980526
2012-08-13,-0.01709030114340493
2012-08-14,-0.009282385473502686
2012-08-15,-0.017354325537727533
2012-08-16,-0.002114281730035472
2012-08-17,0.003883309615206443
2012-08-20,-0.001019426343651375
2012-08-21,0.014137936708134902
2012-08-22,0.02575207241633315
2012-08-23,0.04270586024457401
2012-08-24,0.03603268291999484
2012-08-27,0.03048919323999577
2012-08-28,0.013916137268619622
2012-08-29,0.01426666417038902
2012-08-30,-0.004806721908616751
2012-08-31,-0.005290568585177624
2012-09-03,0.009603930654165538
2012-09-04,-0.00619371935374069
2012-09-05,0.002708057389540386
2012-09-06,0.0001393598510439631
2012-09-07,0.023057603405710836
2012-09-10,0.033621889519244164
2012-09-11,0.03122845588491252
2012-09-12,0.017702333578967
2012-09-13,0.020187265466132587
2012-09-14,0.06799927433151787
2012-09-17,0.07843217831937288
2012-09-18,0.04750803152884586
2012-09-19,0.03708852517283745
2012-09-20,0.037924168487146304
2012-09-21,0.04532634987562645
2012-09-24,0.0286869205509106
2012-09-25,0.043888692708920374
2012-09-26,0.021006468199404438
2012-09-27,0.03152678380437912
2012-09-28,0.0325287608000977
2012-10-01,0.038791652604100335
2012-10-02,0.02008561656340646
2012-10-03,0.020301173058978605
2012-10-04,0.024159836819002578
2012-10-05,0.003180452770989106
2012-10-08,-0.00799764195453534
2012-10-09,-0.01370044869350906
2012-10-10,-0.02380415047288409
2012-10-11,-0.01769512312549537
2012-10-12,-0.04655136895473788
2012-10-15,-0.038842767992550264
2012-10-16,-0.04120745252525104
2012-10-17,-0.022363002923302844
2012-10-18,-0.011978135244135046
2012-10-19,-0.02830571339402077
2012-10-22,-0.04236646256862464
2012-10-23,-0.047918976706323946
2012-10-24,-0.03800496520229402
2012-10-25,-0.04599677166418381
2012-10-26,-0.045766266116682885
2012-10-29,-0.04066489539205698
2012-10-30,-0.029898756247716207
2012-10-31,-0.017660464114321428
2012-11-01,-0.008986087167206946
2012-11-02,-0.024486752083497265
2012-11-05,-0.024766621437633418
2012-11-06,-0.011771941042306722
2012-11-07,-0.01414255595816094
2012-11-08,-0.0030462001908997394
2012-11-09,-0.013570151304834965
2012-11-12,-0.00464810960375317
2012-11-13,-0.005253192461927014
2012-11-14,0.0009809299695948681
2012-11-15,-0.012720589991324971
2012-11-16,-0.008392462921367638
2012-11-19,0.01948024913137658
2012-11-20,0.023466997905465803
2012-11-21,0.024650198295068648
2012-11-22,0.013759940643032209
2012-11-23,0.014816363254324116
2012-11-26,0.004091101821900978
2012-11-27,0.028900962682394393
2012-11-28,0.026005447131867143
2012-11-29,0.022953688173089404
2012-11-30,0.051217787381997226
2012-12-03,0.035682541656981925
2012-12-04,0.030459734419773454
2012-12-05,0.027953495148231866
2012-12-06,0.006548485550839089
2012-12-07,0.006774307092266341
2012-12-10,0.03237144948231041
2012-12-11,0.02834603796769919
2012-12-12,0.019104266906483147
2012-12-13,0.016357085826797402
2012-12-14,0.022124250180938887
2012-12-17,0.005721846939163555
2012-12-18,0.014150068700992335
2012-12-19,0.009248769200695506
2012-12-20,-0.0004969313193310398
2012-12-21,-0.011173004074789716
2012-12-24,-0.011586717176882644
2012-12-25,-0.00980414530351581
2012-12-26,-0.00829581525682066
2012-12-27,-0.008272205953751666
2012-12-28,-0.010497186958232874
2012-12-31,-0.015970943497991996
2013-01-01,-0.013513875267531006
2013-01-02,0.020126798914308353
2013-01-03,0.007481195346851877
2013-01-04,-0.0010742601065611979
2013-01-07,-0.008230787848390264
2013-01-08,-0.0012588673804554418
2013-01-09,0.010014258924416097
2013-01-10,0.0014531525650518518
2013-01-11,0.009965913065704157
2013-01-14,-0.007850308646391468
2013-01-15,0.005404877267936925
2013-01-16,-0.00026898130363584016
2013-01-17,0.009622512000243333
2013-01-18,0.005823364975052314
2013-01-21,-0.002506281472610894
2013-01-22,-0.0033904679246372638
2013-01-23,0.005399178987175901
2013-01-24,-0.0028202271824682157
2013-01-25,-0.0027770213755324846
2013-01-28,0.00953356940020278
2013-01-29,0.018858845196678686
2013-01-30,0.0401232322265912
2013-01-31,0.03205347988520302
2013-02-01,0.040722681950398965
2013-02-04,0.038912780401254565
2013-02-05,0.03174651069105394
2013-02-06,0.009523171205639613
2013-02-07,0.0010076176760733802
2013-02-08,0.007578577681909948
2013-02-11,-0.0008509247579198131
2013-02-12,0.008673525561293971
2013-02-13,0.007709020127824928
2013-02-14,0.0010275135181867512
2013-02-15,0.006688453171417308
2013-02-18,-0.01885894216099082
2013-02-19,-0.03846772853446012
2013-02-20,-0.04326616813591144
2013-02-21,-0.0633975208061841
2013-02-22,-0.036233440773136394
2013-02-25,-0.0443503170091013
2013-02-26,-0.04065954175649367
2013-02-27,-0.030357280987296065
2013-02-28,-0.03195646406984132
2013-03-01,-0.026835465225138577
2013-03-04,-0.029434089613141978
2013-03-05,-0.013079132497955115
2013-03-06,-0.020268262754095545
2013-03-07,-0.010851699176971152
2013-03-08,-0.004806153537330715
2013-03-11,0.003964742722551762
2013-03-12,0.010114635354209867
2013-03-13,0.004283572235351585
2013-03-14,0.017421461372547853
2013-03-15,-0.00138974422132776
2013-03-18,-0.016340118026654693
2013-03-19,-0.017313226805386606
2013-03-20,-0.0002818115764657847
2013-03-21,0.0037180730484038804
2013-03-22,0.015946592644141333
2013-03-25,0.004455659701829262
2013-03-26,-0.005997799338935295
2013-03-27,-0.0013358184056322386
2013-03-28,-0.010917525491198177
2013-03-29,-0.009237906184861089
2013-04-01,-0.007816689848729297
2013-04-02,-0.02114723894464099
2013-04-03,-0.03223220356830048
2013-04-04,-0.0276693138674311
2013-04-05,-0.03131656755739165
2013-04-08,-0.021185749108786567
2013-04-09,-0.009704344565488299
2013-04-10,-0.01630103135361871
2013-04-11,-0.002170510922910651
2013-04-12,-0.02390244301455091
2013-04-15,-0.028738480530577704
2013-04-16,-0.023884055933571346
2013-04-17,-0.03544715656565778
2013-04-18,-0.02299627869795806
2013-04-19,-0.040626828784878555
2013-04-22,-0.027233611636521715
2013-04-23,-0.032515639165627164
2013-04-24,-0.01959879213518967
2013-04-25,-0.008549462484058523
2013-04-26,-0.01895062308636497
2013-04-29,0.00046543563661138876
2013-04-30,-0.005797667751430424
2013-05-01,-0.03679098011673432
2013-05-02,-0.03937312058357989
2013-05-03,-0.002309895979271559
2013-05-06,-0.001954527367075798
2013-05-07,-0.0033165867437823238
2013-05-08,0.008833890893111374
2013-05-09,0.0008826138583675203
2013-05-10,0.0049352354848686275
2013-05-13,-0.00037400250010044545
2013-05-14,-0.010081230773671734
2013-05-15,-0.020147608915090487
2013-05-16,-0.017162105968727914
2013-05-17,-0.018812777238013112
2013-05-20,0.000554099067043623
2013-05-21,-0.001699654101210868
2013-05-22,0.0043228769459524585
2013-05-23,-0.009495242591020414
2013-05-24,-0.015864751428757984
2013-05-27,-0.01342402043971802
2013-05-28,-0.007577471150103321
2013-05-29,-0.009905966112507159
2013-05-30,-0.009157245107951795
2013-05-31,-0.0063419845985848156
2013-06-03,0.0149228748915462
2013-06-04,0.019070405865168283
2013-06-05,0.01106401831165904
2013-06-06,0.0022314672234369226
2013-06-07,0.000223256767251101
2013-06-10,-0.00878441485475534
2013-06-11,-0.028299595649521336
2013-06-12,-0.03938910539897478
2013-06-13,-0.04596872192952617
2013-06-14,-0.02292616457588359
2013-06-17,-0.02159840971200566
2013-06-18,-0.026649557253859868
2013-06-19,-0.019579345542778626
2013-06-20,-0.0469360833875907
2013-06-21,-0.016595169949225053
2013-06-24,-0.04126989755944699
2013-06-25,-0.016468286652976616
2013-06-26,-0.03429218447052307
2013-06-27,-0.013464688575874462
2013-06-28,-0.019970197345566376
2013-07-01,-0.0014116963144594763
2013-07-02,0.0033299794341772326
2013-07-03,-0.00876947774930592
2013-07-04,-0.009110637941596167
2013-07-05,-0.0403557215157786
2013-07-08,-0.02625457806713527
2013-07-09,-0.028829997909216587
2013-07-10,-0.0038934057704587133
2013-07-11,-0.0041985807667046515
2013-07-12,0.005245131385018809
2013-07-15,-0.012477812970892899
2013-07-16,0.006033634045563119
2013-07-17,0.017369585266788334
2013-07-18,0.016582481347283462
2013-07-19,0.02393504254341572
2013-07-22,0.014650835078315438
2013-07-23,0.016015227504867724
2013-07-24,0.02781287144481226
2013-07-25,0.011556098283378446
2013-07-26,-0.009617210428588763
2013-07-29,-0.01743018998784507
2013-07-30,-0.025998340577684687
2013-07-31,-7.580287904040972e-05
2013-08-01,0.0011917122059621477
2013-08-02,0.007533228466114039
2013-08-05,-0.0017436930245846582
2013-08-06,-0.010012707093773443
2013-08-07,0.006541228224309137
2013-08-08,0.026959167607060408
2013-08-09,0.043388321366657934
2013-08-12,0.03928654326928083
2013-08-13,0.03405043668671581
2013-08-14,0.03773472850355297
2013-08-15,0.022169717526226762
2013-08-16,0.03446259337024671
2013-08-19,0.01815000350994822
2013-08-20,0.012452862851466406
2013-08-21,-0.008989335040643809
2013-08-22,-0.007105302690286308
2013-08-23,-0.00034440878284769383
2013-08-26,-0.0002914228162556043
2013-08-27,-0.006297494049952945
2013-08-28,-0.020077838229157763
2013-08-29,-0.023190984967564887
2013-08-30,-0.03646986809887309
2013-09-02,-0.03400915354088596
2013-09-03,-0.03200089556515273
2013-09-04,-0.02822762107057919
2013-09-05,-0.020842528046154385
2013-09-06,-0.0018861365475881797
2013-09-09,-0.005376162423081254
2013-09-10,-0.015744338682452508
2013-09-11,-0.008013592502956968
2013-09-12,-0.00910683443696847
2013-09-13,-0.0017875778856168978
2013-09-16,-0.0022175025902431145
2013-09-17,-0.004394391045256185
2013-09-18,0.002532254629851849
2013-09-19,0.030569084059957063
2013-09-20,0.003977772001173108
2013-09-23,-0.0019520148489622358
2013-09-24,-0.013995569539567043
2013-09-25,-0.007061600684401981
2013-09-26,-0.0060059580661135925
2013-09-27,0.004825413995822814
2013-09-30,0.002135201806582998
2013-10-01,-0.011088482852729342
2013-10-02,-0.009444440643145313
2013-10-03,-0.022030382248207303
2013-10-04,0.01370072000735334
2013-10-07,0.006003311347859253
2013-10-08,0.0018427833043777042
2013-10-09,-0.01328671918341584
2013-10-10,-0.005563598212138032
2013-10-11,0.005896102975759376
2013-10-14,0.010317356673830602
2013-10-15,0.008972852425278788
2013-10-16,0.014903818054413875
2013-10-17,0.005542230259203862
2013-10-18,0.016707343698319832
2013-10-21,0.023830867402990563
2013-10-22,0.04919734693196709
2013-10-23,0.024427806095468796
2013-10-24,0.02572760944426733
2013-10-25,0.017527551590832857
2013-10-28,0.015005752140750062
2013-10-29,0.01351218381588204
2013-10-30,0.01994391717770938
2013-10-31,0.009237444963115848
2013-11-01,0.005371439494542329
2013-11-04,-0.00772718548111051
2013-11-05,-0.008196120381336769
2013-11-06,-0.02091756036227821
2013-11-07,-0.024231644933960794
2013-11-08,-0.025619371041790018
2013-11-11,-0.03200300270251333
2013-11-12,-0.03490679991539025
2013-11-13,-0.02676382884680173
2013-11-14,-0.02414057355661292
2013-11-15,-0.009298882871457081
2013-11-18,-0.02277456616586626
2013-11-19,-0.01670829207710689
2013-11-20,-0.0203385780575136
2013-11-21,-0.02350363380185172
2013-11-22,-0.011568672739823427
2013-11-25,-0.010871386706620356
2013-11-26,-0.01474289105208726
2013-11-27,-0.023352797834574446
2013-11-28,-0.012270372438495158
2013-11-29,-0.0029586489136388394
2013-12-02,-0.002566380885738795
2013-12-03,-0.005828285003932621
2013-12-04,0.007611649369568596
2013-12-05,0.012643218642049092
2013-12-06,0.011377625716914253
2013-12-09,0.02133994163530417
2013-12-10,0.016715997186983245
2013-12-11,0.02019186873475931
2013-12-12,0.016024913219597536
2013-12-13,0.019029634264782658
2013-12-16,0.012025450209922184
2013-12-17,0.011838568285707396
2013-12-18,0.01477702864904451
2013-12-19,0.015412572798080504
2013-12-20,0.026642882013561575
2013-12-23,0.015324998390253697
2013-12-24,0.004606624401601422
2013-12-25,0.003897912955201477
2013-12-26,0.0032982340390166343
2013-12-27,0.0051281736884707385
2013-12-30,-0.00034197111196121455
2013-12-31,-0.014123246172953685
2014-01-01,-0.011950439069423169
2014-01-02,-0.003288051658431712
2014-01-03,-0.012578191364742253
2014-01-06,-0.028479059863681044
2014-01-07,-0.026829374614230517
2014-01-08,-0.021978744706061093
2014-01-09,-0.02950831943335608
2014-01-10,0.00707517745693842
2014-01-13,0.02738186579112245
2014-01-14,0.03090327694661177
2014-01-15,0.03767740706726741
2014-01-16,0.04135014357695965
2014-01-17,0.0348730355942557
2014-01-20,0.02091335804742478
2014-01-21,0.028079727983747915
2014-01-22,0.027786068587682067
2014-01-23,0.016250099750800828
2014-01-24,0.003267659064027484
2014-01-27,-0.017696757552334574
2014-01-28,-0.015754958172012223
2014-01-29,-0.022574831707203202
2014-01-30,-0.02964617592379959
2014-01-31,-0.014601580351669696
2014-02-03,-0.018544089552930743
2014-02-04,-0.01752908669313591
2014-02-05,-0.020246722778496817
2014-02-06,-0.00302257528605665
2014-02-07,0.007099764564891586
2014-02-10,0.009839772388708923
2014-02-11,0.005902864316233547
2014-02-12,0.019017896140288926
2014-02-13,2.9324784083684108e-05
2014-02-14,0.008153786411311259
2014-02-17,0.014391031422604783
2014-02-18,0.016352958539396667
2014-02-19,0.01688252625972453
2014-02-20,0.005559024156587711
2014-02-21,0.004762853879144657
2014-02-24,0.002019607509081922
2014-02-25,1.993869640415369e-05
2014-02-26,-0.004861481292996572
2014-02-27,0.009675172620863037
2014-02-28,0.02429220495131368
2014-03-03,0.020727703500961425
2014-03-04,0.04155164580774695
2014-03-05,0.04196001547376227
2014-03-06,0.04661897760568934
2014-03-07,0.029774817638118733
2014-03-10,0.03368712125901929
2014-03-11,0.033756040747471516
2014-03-12,0.03386325953259295
2014-03-13,0.03561579684541982
2014-03-14,0.02801066431094057
2014-03-17,0.03137199149714753
2014-03-18,0.0430963575681762
2014-03-19,0.04350595570243598
2014-03-20,0.011351081197071622
2014-03-21,0.023326977602625476
2014-03-24,0.020185668562914927
2014-03-25,0.02143707332770539
2014-03-26,0.0024441426127417287
2014-03-27,-0.008208254525110092
2014-03-28,-0.0071344312505434715
2014-03-31,0.0042418303130560275
2014-04-01,0.01041706308531154
2014-04-02,0.017213513629386057
2014-04-03,0.020231481585884836
2014-04-04,0.021505660692126227
2014-04-07,0.019206194792143805
2014-04-08,0.01854971059823285
2014-04-09,0.028086487118141434
2014-04-10,0.04296224849743702
2014-04-11,0.05210513993442234
2014-04-14,0.06287520284474013
2014-04-15,0.04697823503710552
2014-04-16,0.04921208640416097
2014-04-17,0.0449607386613291
2014-04-18,0.03804370194420059
2014-04-21,0.032190824722015066
2014-04-22,0.04628648941109148
2014-04-23,0.04166084032787154
2014-04-24,0.03405093437343787
2014-04-25,0.033420519573834184
2014-04-28,0.01591863670173943
2014-04-29,0.012396378784794493
2014-04-30,0.01866740043576698
2014-05-01,0.014036432676746813
2014-05-02,0.011204796131066175
2014-05-05,0.009480981341672745
2014-05-06,0.020886189282105505
2014-05-07,0.022205561541852603
2014-05-08,0.052544664941272856
2014-05-09,0.06571390293511925
2014-05-12,0.0975253936695033
2014-05-13,0.08535278831318394
2014-05-14,0.03186380903027519
2014-05-15,-0.02874687950976451
2014-05-16,-0.01204225694424288
2014-05-19,0.037461588599837725
2014-05-20,0.021267495473884068
2014-05-21,0.0030167222842365504
2014-05-22,0.011709181319103479
2014-05-23,0.00555779671774026
2014-05-26,0.004702751068858646
2014-05-27,0.001644316227807252
2014-05-28,-0.009591028934137213
2014-05-29,-0.026607753273347967
2014-05-30,-0.007582522813102344
2014-06-02,-0.002504597124348251
2014-06-03,-0.014575279793161755
2014-06-04,-0.01456070625267003
2014-06-05,-0.012008355473408727
2014-06-06,-0.017461762189778796
2014-06-09,-0.013831194807027103
2014-06-10,-0.017927055875668785
2014-06-11,-0.037087555699899966
2014-06-12,-0.045764607969136506
2014-06-13,-0.035328716334475985
2014-06-16,-0.002983657059296263
2014-06-17,0.01885709775451261
2014-06-18,-0.0010605816814912572
2014-06-19,-0.009329624970057182
2014-06-20,-0.014701094690407146
2014-06-23,-0.011331856444597221
2014-06-24,-0.02330354842115412
2014-06-25,0.0010233048707455339
2014-06-26,0.01154604596423603
2014-06-27,0.015261625205845064
2014-06-30,0.01787962499818363
2014-07-01,0.018378988791390327
2014-07-02,0.038002285548081716
2014-07-03,0.042734453524309046
2014-07-04,0.01554764337169523
2014-07-07,0.009931081183871981
2014-07-08,0.027740998892495483
2014-07-09,0.01270719649446228
2014-07-10,-0.0008138794968992613
2014-07-11,0.004851252996266098
2014-07-14,0.002459908300940228
2014-07-15,0.0009610326668560987
2014-07-16,-0.00011063938319644251
2014-07-17,-0.004285455855024267
2014-07-18,-0.02792447497168915
2014-07-21,-0.016217978979552683
2014-07-22,-0.0013589571336591888
2014-07-23,-0.0032872022929630873
2014-07-24,0.0023301744468504637
2014-07-25,0.004140347898353269
2014-07-28,-0.01459041533820482
2014-07-29,-0.019374197256349035
2014-07-30,-0.0021258523295824006
2014-07-31,-0.022809523255968855
2014-08-01,-0.023971891609228635
2014-08-04,-0.01620926787598087
2014-08-05,-0.017559445386408967
2014-08-06,-0.0004927949558073408
2014-08-07,0.007394629090365257
2014-08-08,-0.00934744340438165
2014-08-11,-0.0040267762995274126
2014-08-12,0.0010698027906670404
2014-08-13,-0.00786659986256133
2014-08-14,-0.0010865284371011086
2014-08-15,-0.0014200664466379465
2014-08-18,-0.009230309378340351
2014-08-19,-0.005217194688901472
2014-08-20,0.01380933335357959
2014-08-21,0.006240693840952716
2014-08-22,0.0017524908958854724
2014-08-25,0.0014828769119041851
2014-08-26,0.01009240913945142
2014-08-27,0.003974606564936423
2014-08-28,-0.0055909638785855975
2014-08-29,0.0021688194754165835
2014-09-01,-0.0007002750361593257
2014-09-02,-0.009160337163148569
2014-09-03,0.016005679006946494
2014-09-04,0.027588736178129736
2014-09-05,0.03104054091129349
2014-09-08,0.041429333621819
2014-09-09,-0.008983964298113989
2014-09-10,-0.016292200331905704
2014-09-11,-0.0281094135674671
2014-09-12,-0.02484705464786252
2014-09-15,-0.03721322980011088
2014-09-16,-0.02918322472507562
2014-09-17,-0.025586486683636167
2014-09-18,-0.02958728382080089
2014-09-19,-0.03134831533647109
2014-09-22,-0.06295031182632371
2014-09-23,-0.04808916173572264
2014-09-24,-0.026982750913566278
2014-09-25,-0.02632973485819079
2014-09-26,-0.039364600040130426
2014-09-29,-0.048705939008945265
2014-09-30,-0.06014542864473427
2014-10-01,-0.0625378714045226
2014-10-02,-0.0564365172906065
2014-10-03,-0.020330467120730944
2014-10-06,-0.009560647166797054
2014-10-07,0.004537356304957996
2014-10-08,-0.017380378384679318
2014-10-09,-0.007412550708428611
2014-10-10,-0.021779476668235986
2014-10-13,-0.01480300074015517
2014-10-14,-0.017710080769765213
2014-10-15,-0.04236154120263613
2014-10-16,-0.05551568129347473
2014-10-17,-0.03393623526438283
2014-10-20,-0.04693754911715686
2014-10-21,-0.04343063403564251
2014-10-22,-0.0416523133751987
2014-10-23,-0.03871601501857924
2014-10-24,-0.04014235891854945
2014-10-27,-0.04674157006392754
2014-10-28,0.0029775587886202715
2014-10-29,0.009268709487255222
2014-10-30,0.013516039624525078
2014-10-31,0.011813518891809593
2014-11-03,0.00816396873026548
2014-11-04,-0.018777340257273067
2014-11-05,-0.013417670513481639
2014-11-06,-0.0016237567166523803
2014-11-07,-0.0052744206063319865
2014-11-10,-0.01454426361538097
2014-11-11,-0.002418134880128875
2014-11-12,0.007973165267015858
2014-11-13,-0.004457709469974702
2014-11-14,0.006533798745282482
2014-11-17,0.01705506306068827
2014-11-18,0.00671013139388954
2014-11-19,0.032162317047152555
2014-11-20,0.03818240577507481
2014-11-21,0.04605118918718354
2014-11-24,0.04016536091123868
2014-11-25,0.02751190990508512
2014-11-26,0.014240496773512135
2014-11-27,0.012413063516829581
2014-11-28,0.006392905769313728
2014-12-01,0.006347699374515514
2014-12-02,0.0068806788879189895
2014-12-03,0.01923702802992011
2014-12-04,0.04273375790335088
2014-12-05,0.02000585063687943
2014-12-08,0.010659534567068363
2014-12-09,0.001908382925947194
2014-12-10,-0.009581753977574436
2014-12-11,-0.010375274824694358
2014-12-12,0.011745373886398625
2014-12-15,-0.0019133413786782683
2014-12-16,-0.025141503609972915
2014-12-17,-0.041433212877223013
2014-12-18,-0.03359122334365239
2014-12-19,-0.030979782968101333
2014-12-22,-0.02371153437533735
2014-12-23,-0.031216793564885492
2014-12-24,-0.03276695349328662
2014-12-25,-0.027725883725089773
2014-12-26,-0.023460363151999175
2014-12-29,-0.0363122077578133
2014-12-30,-0.02886200071002598
2014-12-31,-0.020201184809359063
2015-01-01,-0.01709331022330396
2015-01-02,-0.0325049457701283
2015-01-05,-0.006548899136763708
2015-01-06,-0.0019130432919869378
2015-01-07,0.014491617729927242
2015-01-08,0.012426073727489495
2015-01-09,-0.0032848412989725517
2015-01-12,-0.014326572964460382
2015-01-13,-0.03749700104338949
2015-01-14,-0.05192463364489441
2015-01-15,-0.0337484184052137
2015-01-16,-0.010636756453227036
2015-01-19,-0.02671448514305297
2015-01-20,-0.004947889012798967
2015-01-21,0.010090773020255739
2015-01-22,-0.001667876444836125
2015-01-23,-0.03044839227919205
2015-01-26,-0.0024666833643269825
2015-01-27,0.0001272301529180453
2015-01-28,0.015053484291952302
2015-01-29,0.0044004463246132275
2015-01-30,0.018582021096658963
2015-02-02,0.0249137009889715
2015-02-03,0.020055333940447895
2015-02-04,0.0066179831455475124
2015-02-05,0.008556479484852275
2015-02-06,0.010381580515446132
2015-02-09,0.004299007991447112
2015-02-10,-0.015290311238221221
2015-02-11,-0.01720388829998143
2015-02-12,-0.01700862924878699
2015-02-13,-0.017806983218740413
2015-02-16,-0.017797821529766722
2015-02-17,-0.036479471804524266
2015-02-18,-0.029912925211387886
2015-02-19,-0.041378774404687846
2015-02-20,-0.03677651718487951
2015-02-23,-0.02086168887645279
2015-02-24,-0.004344521913372645
2015-02-25,-0.0016654235334243594
2015-02-26,-0.0015568882438419251
2015-02-27,-0.018354697301134593
2015-03-02,-0.03033794173815174
2015-03-03,-0.03672308301222316
2015-03-04,-0.014822588158946104
2015-03-05,0.003222856941491159
2015-03-06,0.012928410089635634
2015-03-09,0.018942607799196765
2015-03-10,-0.011049445026863225
2015-03-11,-0.026145513516603103
2015-03-12,-0.01408053742527926
2015-03-13,0.0021141013693704025
2015-03-16,-0.010835344879779996
2015-03-17,-0.02105529267353745
2015-03-18,-0.03100261112070868
2015-03-19,-0.009527426368551417
2015-03-20,0.02073720017341607
2015-03-23,0.02060795580407415
2015-03-24,-0.0038308600199421505
2015-03-25,-0.020357824843125982
2015-03-26,-0.016109062565982768
2015-03-27,-0.039697366949349444
2015-03-30,-0.06012233852154658
2015-03-31,-0.08352787769380221
2015-04-01,-0.04901298003927579
2015-04-02,-0.020479330332893397
2015-04-03,-0.017328664127832738
2015-04-06,-0.014662715800472625
2015-04-07,-0.04436611592620032
2015-04-08,-0.035612908700018764
2015-04-09,-0.03294239050005743
2015-04-10,-0.02122376225613465
2015-04-13,-0.033227617835361656
2015-04-14,-0.01523751186581812
2015-04-15,-0.0069119436694080605
2015-04-16,0.0049975743295949115
2015-04-17,-0.01513170253240581
2015-04-20,0.003443494285836124
2015-04-21,-0.005288152624466136
2015-04-22,-0.004575105898991794
2015-04-23,-0.0017629272953918473
2015-04-24,0.03128872578217745
2015-04-27,0.04918942428265893
2015-04-28,0.03495965230509235
2015-04-29,0.028381518444176024
2015-04-30,0.05649437023035553
2015-05-01,0.035151814627541356
2015-05-04,0.029743843146382787
2015-05-05,0.058423468606115136
2015-05-06,0.029772766533834982
2015-05-07,0.035365811051173424
2015-05-08,0.03953260651500834
2015-05-11,0.03232250134058745
2015-05-12,0.03191257391155311
2015-05-13,0.008843929672686102
2015-05-14,-0.009286027667100072
2015-05-15,0.00452309165151199
2015-05-18,-0.010248628186364073
2015-05-19,-0.05064117354788422
2015-05-20,-0.041489482905282316
2015-05-21,-0.04238918866219876
2015-05-22,-0.05522173354090576
2015-05-25,-0.046726082226919985
2015-05-26,-0.042113776242176826
2015-05-27,-0.0256079523336723
2015-05-28,-0.02226454696075919
2015-05-29,-0.030786702351147
2015-06-01,-0.0016030375363822458
2015-06-02,0.002812800322990583
2015-06-03,-0.0011037325370786277
2015-06-04,-0.00390810931459562
2015-06-05,0.01117097700338654
2015-06-08,0.026025399661854465
2015-06-09,0.02548611339197393
2015-06-10,0.028046742711174133
2015-06-11,0.005061537571231511
