"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Lebanon","LBN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3852597510.83791","5595508534.44254","7705899073.67511","10083305861.2234","11315269026.7246","13484512575.922","14732244677.1669","16351412796.3625","17038094308.4111","17365854823.178","17493200663.3499","17920398009.9502","19170812603.6484","20375456053.068","20530477252.3383","20593548536.7164","21756379490.0829","24558033909.5854","29475902563.1841","34194105726.1692","38125068286.3682","40258957759.204","44960341399.7347","46116707629.2537","49382958736.7827","49145179715.4229","51524349121.393","56047970112.6368","56134838181.2272","",
"Liberia","LBR","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","874528700","646355300","577676300","568534000","2098794800","2208581500","2157339400","3322302200","3293804700","2832825800","3077742100","3673700800","3724688800","4366784400","5049610700","5303121800","5203848000","5057476700","5057476700","",
"Libya","LBY","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21048728813.5593","26822230138.9384","28025568181.8182","26678712220.7622","23671067738.2319","20710356374.0732","22234432234.4322","25387285745.281","24403336184.7733","25045278137.1281","22604451386.1773","21350190051.2312","14185826771.6535","12192455390.625","16027612153.8462","16928206053.1947","19098736297.1985","25532076667.1947","28136645962.7329","","","","","","","","","","","",
"St. Lucia","LCA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","79070370.3703704","86548148.1481481","108151851.851852","126040740.740741","154262962.962963","157107407.407407","159729629.62963","183048148.148148","195351851.851852","233103703.703704","264544444.444444","276455555.555556","338618518.518519","353725925.925926","386592592.592593","405722222.222222","383351851.851852","403529629.62963","552707407.407407","568274074.074074","577833333.333333","634985185.185185","670525925.925926","685348148.148148","664396296.296296","682125925.925926","715677777.777778","764681481.481481","751366666.666667","926092592.592592","1106637037.03704","1091262962.96296","944018518.518518","1071974074.07407","1160737037.03704","1092751851.85185","1138151851.85185","1196170370.37037","1219181481.48148","1425037037.03704","","","",
"Latin America & Caribbean","LCN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","65538055999.1183","68468741069.9951","79909352310.5942","80367050618.6393","88171451948.1908","92500729194.3553","102670847401.047","106070311300.476","114925821546.179","126352363254.035","138265538701.046","157056303735.844","176636319426.066","228005924182.313","291939412521.072","304693179626.964","340175872980.874","370988527815.094","423502707526.927","505066153662.918","597871251261.845","691131943455.147","651081385715.468","579336399448.702","567119208845.363","575147827670.078","607796995239.228","621224903873.609","698784481681.047","750752478292.908","926838260312.001","1162546609057.65","1112019747931.12","1258933354290.9","1425946118295.76","1558890703681.2","1684196213253.18","1841096332450.22","1857904789117.01","1674320243114.14","1832093199294.61","1803716393820.33","1602796465115.04","1638551612550.85","1834528331566.55","2218514325862.81","2571882977356.31","3031841748148.24","3533541059862.73","3427095931479.32","4153268268231.73","4722081950275.94","4823356951525.71","5021693511861.52","5213284170775.28","4529683404836.47","4435178797604.16","4904569839235.66","4712392327981.65","",
"Least developed countries: UN classification","LDC","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132440043565.614","128914756729.933","146848834816.196","156221114376.385","163948331357.706","172343843268.908","172185477671.943","188635143052.929","182380591914.384","199288018237.563","222381278177.041","249344225814.93","285188351297.878","319857763691.883","379949099485.361","453844560525.449","480681864342.294","525433709374.998","592644892783.376","640412307118.804","698966936264.607","758782857889.141","773572224478.542","775535900854.453","861959978127.967","","",
"Low income","LIC","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","1277506029.41176","1238592655.14731","1249265553.21037","1080815378.42805","1167357033.75061","1519604621.84874","1557922689.07563","1648893004.11523","1584950398.44808","1716351764.70588","1986826890.7563","2063396290.05059","2218603015.07538","2452250000","3065458646.61654","3163606276.7475","3017053507.72889","3384838782.41263","2276003843.68994","2787592806.67951","3305493647.91289","3572605194.80519","3895185007.20807","4206838504.0374","4890880503.14465","4979035346.0972","5332451820.12848","5531599864.13043","5763247406.47595","5808099861.30375","6610289565.65152","7404360647.81242","7952368240.93087","8414095612.58278","9583128288.14245","10877137560.9756","11458773294.7349","12398533285.3026","12871418153.6074","12621429697.0555","13390088300.2207","12858034914.9508","13889082014.4261","15862339411.5209","17267131139.4407","20037830845.7711","23479094331.4882","26664497139.8405","35068316628.7899","34518916906.2019","43625939561.9315","52121260703.1869","49822694507.3564","56011532222.2997","60123496114.953","61542184076.0388","65456039498.0963","68962870702.0959","70022167393.257","",
"Lower middle income","LMC","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","114207882358.809","119000834763.813","130413666995.306","138319861523.495","149489319219.387","156077936001.945","180800715262.448","225403984980.801","250030965370.559","256856551104.062","296289590298.014","342917151843.919","383139587769.275","468228493806.746","496842347387.913","519043580560.119","514557281788.947","524317731885.733","563722438836.53","582728105715.808","622439548513.732","651289308625.278","648253912138.421","695873399670.631","662890745341.038","689350540015.988","699656521843.632","756555197473.265","854787170854.231","945624473075.31","974857869661.951","896347638453.281","978913308720.084","985954208558.22","1020876522237.15","1098407334564.68","1244768635052.07","1381982640726.59","1585842052481.77","1852491581470.62","2324023423412.77","2604592388566.4","2715756501889.05","3215778839875.46","3656857700938.45","3852019739431.52","4131088065248.55","4362131432166","4405873608521.65","4576573087610.53","4910457074971.51","5069519480481.99","",
"Low & middle income","LMY","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","254352119763.08","260240414825.535","273459146400.973","289253695564.783","317814815726.199","340090933049.42","348775730866.496","368437030086.243","387533649219.483","423412416203.423","454694874116.873","499914862583.651","554025982472.37","682563194513.075","860679423741.769","959296938867.271","1023674656059.13","1148477030220.33","1269376000369.13","1492037937913.93","1749727882547.67","1931096365341.46","1951114660666.86","1939212240837.08","1965303164308.21","2065194814831.92","2193189561099","2196844800033.8","2358930051667.7","2394692329334.44","2757534454690.37","2931855554773.48","2845854929955.69","3093783587849.12","3347463635492.58","3775847161402.56","4110367998276.22","4373635745774.7","4273265437553.01","4148295344740.25","4440618280933.24","4498740157897.29","4533158136344.22","5023282405102.35","5787031451572.76","6834070550930.9","7954520700707.73","9788372156187.02","11573875000644.7","11571678111943.1","13651625825116.8","16043206915081","17188291287275.1","18424674822747.2","19179704123200.3","18307893306960.3","18531158407616.1","20122931295018","20194118134825.9","",
"Lesotho","LSO","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","43119137.6172477","46059078.8184236","52918941.6211676","59918801.6239675","64678706.4258715","69298614.0277194","76858462.8307434","78860422.7915442","80344393.1121378","83326333.4733305","86938261.2347753","101649888.143177","114739170.027319","168731988.472622","227373068.432671","256389452.332657","275298988.040478","341651333.946642","395354185.832567","489667458.432304","656136748.844376","695210712.250712","","","","","","","","","","","","","","","","","","","","","","","","","","2326817469.5546","2300362017.62456","2448894709.51296","3100419562.36683","3456510611.33988","3402713142.50913","3155814771.46793","3069881402.78456","2770758035.56733","2575440474.24811","","","",
"Late-demographic dividend","LTE","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","135859543729.23","143529118021.306","155694179146.909","163625370780.192","171102276987.41","178767820342.989","198415765678.101","210743702597.982","217389037854.421","233894729168.092","260135429501.552","290014934543.016","335165044072.511","418659392271.689","486687709420.828","529411629478.321","595739983339.893","681124587129.93","710004826906.276","842598730507.165","947574514119.249","1015265285421.45","1064144618734.44","975706791001.553","1002719373039.42","1060729992519.72","1153781765166.28","1164270332252.62","1286221409211.54","1331043183680.78","1499472581837.57","1626808061894.54","1400282882326.39","1520945662313.17","1750204813226.8","2207602299912.6","2442613218951.71","2567381933009.72","2469695106957.88","2227557377783.17","2399948894862.04","2458301018948.01","2577418236322.86","2860608105638.63","3347610193294.98","4010670042714.85","4747737064437.32","5905226587287.13","7269915133999.65","7141615038080.31","8317199102999.61","10030725107060","10718762984622.9","11613885792720.7","12037379330055.4","11203300204520.7","11383242080847.8","12464569765871.6","","",
"Lithuania","LTU","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6917416523.06133","7398715235.21795","8652980319.37851","9786603970.6517","9726456883.9016","10088061286.1459","10591690116.53","12142702263.5484","15791420642.978","19106520988.5743","21730934817.7634","25241986823.9428","32194085385.8785","40043374506.0735","33437896163.4696","31135793488.9107","35144197353.3371","34178304629.1414","36803210487.3428","38276464252.5343","33158660837.3275","34811541639.2626","37727497065.1411","42144047894.8332","",
"Luxembourg","LUX","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","845629689.390883","961573256.293851","1182795435.79874","1496902918.65038","1750811309.03065","2171437424.59142","2336035945.66353","2736100731.57006","3324280517.48431","3901623280.13209","4353638846.73748","3793956540.63451","3382258520.21897","3264614280.0789","3121630480.31276","3269124397.03784","4541659382.33701","5793092058.34684","6339080416.89523","6447093161.34316","8231514606.4703","8838043354.99114","9749041907.15182","9703153218.28358","10648209187.3644","12676000273.6727","12595437133.5505","11396532476.3193","11558200711.2692","12090952482.4206","11209244518.15","11636312304.2506","13040953322.0403","16505890519.1874","19014772783.71","19961570700.1617","21130883201.6058","24182105119.0802","27168186611.9818","26518387051.9589","26196346254.4496","28816821585.7126","28112399948.1447","30232141556.2552","31498653091.1522","27241310789.2694","27773242680.21","29734733697.3563","33131627180.3959","",
"Latvia","LVA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5142567027.95208","5363825931.59775","5723548270.02178","6177365661.86107","6584517175.1141","6609244495.94438","6863926572.64383","7826190313.77899","9677441889.06653","11860205541.8239","13426065961.4188","17467355154.2513","23943212966.7624","27703196901.0379","20840251598.5543","19518043212.0794","22523827995.5669","22010097434.8279","23980630436.8504","24682919368.5587","21113288737.6256","21635714581.5179","23670151051.4486","26646309206.2795","",
"Macao SAR, China","MAC","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","753316842.815381","723587256.504381","777683749.408866","854003100.46507","950930963.909549","1092911183.79985","1313086088.10288","1540098831.20278","1803765116.56901","2139974763.56458","2466791264.75421","2808248406.04448","3192718867.37937","3548281834.38339","3871510343.44246","4065803167.27897","4058755702.61192","4134936623.33112","3933515244.39627","3952822555.54864","4076605173.40105","4189772103.9246","4550123407.54407","5046997291.25838","5593771090.05924","6604985129.23257","7631076919.24041","8097516375.88768","8876059083.75197","10341972013.6689","11728306987.5718","13252975855.2063","14985789585.707","16193738259.2361","16703105652.212","17235360079.7408","18393062867.7609","",
"St. Martin (French part)","MAF","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","1810368461.61447","1889481849.6196","2180943345.51922","2396439857.72157","2495627526.92422","2597767019.06926","2597766999.30837","2711787372.78925","2910977195.92926","3149886374.86414","3380950498.96255","3695643564.35644","4331746652.75604","5268791545.93489","6153897203.53334","7680690931.52375","8589143076.95789","9714609286.52322","11683274533.8037","14060244671.8474","17017258547.9856","14297198538.3678","13924275278.1006","13124051861.1224","11560539129.4478","11634836529.8619","15381683581.565","17320359603.7898","19459091739.6548","19727857496.289","22468412324.2299","25124359577.7916","26364968376.669","25030856113.5606","28401092100.402","31604634426.2295","34076896120.8825","30684180424.0579","31850073497.5636","32408649606.2992","30787092283.0792","29746594222.7727","31883417811.4509","38675709830.381","44389868730.2661","47254096469.2611","51537772465.7783","59643323608.7546","69472020437.9185","71403234414.3674","71503944304.5193","79322117702.3202","78855523619.6746","85236333353.1616","88031476392.7055","77703061151.337","80229212337.4968","84388980602.5588","91310128807.4919","",
"Monaco","MCO","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1453003733.36219","1599104782.6087","1878868831.16883","1713851769.08752","1053794017.59754","1327287306.77047","1497083812.60298","1715853017.01908","2183995094.17182","2700916752.51251","3283313438.52186","3881814318.67856","4993291789.88295","6875612779.06082","6172502970.40397","7562729014.57641","9212715996.79689","9566337830.47377","10120034718.9119","9947601028.81245","7895858384.03699","8155167638.70346","9733785231.63414","11376098785.6204","",
"Madagascar","MDG","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","670598061.737256","692597472.295585","736196899.846432","762274504.710646","798894306.742368","835959304.902513","876592471.159124","905983904.492832","977201983.602154","995320764.145825","1028608109.24567","1143868913.24099","1277735680.78947","1579229541.69758","1841208113.70824","2212123962.69725","2055869171.98896","2253386540.6939","2598199136.23469","3453794170.45648","4100050486.32956","3588854761.26681","3559901409.52263","3462354527.34584","2822092773.25206","2849890117.77759","3074484144.70439","2458773021.75393","2283873377.64044","2259061986.82518","2910554207.30706","2662052467.09092","2935988420.39275","3298376623.78039","2877710538.88456","3053556982.00841","3750332525.08494","3378323003.20612","3476078014.13552","3450742452.82493","3578349306.04164","3837179504.37535","4058777668.06461","4986554467.60983","3991640715.68206","4794656164.68844","5005599818.17687","6765433392.70935","8476344245.64035","8079553797.45832","8494192684.0355","9693033120.30043","9219963614.57329","9841206230.35549","9478159802.06656","8809770197.00268","8748026897.3542","10177326368.806","","",
"Maldives","MDV","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","484395547633.416","497609044574.14","550799335431.404","606368407650.325","633709293445.929","649688515319.072","651266783951.528","672431468936.117","691439678128.421","684766707655.913","730497748929.927","814663670362.682","910158139849.609","1042845842664.69","1243606533231.36","1487141653320.66","1528760840189.86","1677088381617.41","1879205835041.18","2060423071752.56","2144148593535.48","2278096128941.2","2241429668378.65","2277285036443.99","2277482908834.88","","",
"Mexico","MEX","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","10805192000","11694744000","12680128000","13774960000","16294232000","17345704000","19389344000","21202216000","23765264000","25938584000","28141200000","31689032000","36344456000","44033264000","56848976000","69553328000","70407564935.0649","63055482300.885","78904837719.2982","101324342105.263","145978478260.87","187944530612.245","125211843971.631","103708859283.93","127005834326.579","136040860256.909","100387531873.161","104674968074.3","139279550833.663","171964130408.288","204816375951.077","250239201232.441","297221897314.938","393081314995.506","412220060146.366","269253360594.448","308200332131.484","375092277577.824","396004951072.68","458909450650.6","548298333685.858","596141603673.614","617991557787.904","592665413940.124","616480623515.86","694519725635.214","756977867916.911","816586137698.798","862041447568.218","699744877048.877","815784160889.522","904063533199.714","920891268613.083","1002479318587.54","1026279132217.42","911797110668.021","836264982292.208","891741423522.513","932651898956.207","",
"Marshall Islands","MHL","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","184894500","188355700","191773900","212503400","217874300","214201500","219133200","227612100","237693900","237352000","235592600","245175500","252372460.625551","270583374.337961","","",
"Middle income","MIC","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","246737415136.739","252231885803.719","264961136673.766","279847277275.961","307675839052.141","328744076268.281","336584973963.77","355293604991.458","374355542711.409","409115351163.384","439612017929.212","483202459608.116","535915567040.377","661281959904.192","834593078660.535","927189627340.795","990749245022.864","1112322926319.65","1226976587841.53","1441798672729.56","1689146136524.58","1866342937771.74","1886879863867.1","1874839364191.7","1900996524416.75","1999227094409.54","2124956533804.71","2128949508277.84","2288204596693.33","2325929990428.77","2679797354331.98","2850814764417.56","2769356482756.08","3015532394091.7","3274286313899.01","3693182543618.06","4019279224014.72","4277323107479.35","4170938550243.69","4046862765626.29","4324075915591.92","4390257422453.83","4417015525959.42","4896873739435.76","5641134363942.62","6667522994899.53","7768315554085.02","9566080033107.08","11309329622189.4","11302729026306.4","13350780721911.6","15700204199601","16811046628603.7","18018407932436.8","18753346771612.4","17884716106965.3","18117167613125.6","19684642789207.7","19720411988185.2","",
"North Macedonia","MKD","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3848683745.58304","4080545918.36735","2071769396.97505","2361402241.37931","3203741339.49192","3959895013.12336","3990937343.3584","3457575580.32128","3307359399.2674","3316384170.47452","3485615440.64093","3551091977.75919","3942063533.997","4838823098.43287","5592718146.95257","6032055223.12651","6556622911.44999","7848570751.49006","9630932676.02472","9009061101.20951","8827029561.97","9658247194.26282","9018172782.37973","9655503898.02415","9875745901.44518","8637253295.54478","8788588900.03355","9113078632.7757","10082810212.044","",
"Mali","MLI","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","260496650.62201","309563150.562257","305200092.629422","322445721.846101","387628521.958939","448171139.589474","535193717.775469","620245900.474731","863679729.498317","899747881.255741","949073109.825517","1248624557.12436","1585285627.31758","2013383075.3182","1777560617.74215","1538862700.74554","1507440510.3053","1452573908.58179","1571215434.38921","1923112257.40018","1981528795.49446","2150922504.48383","2004137988.57271","2563447952.508","2715498131.02764","2805089461.78159","2819384195.15854","2014076393.98586","2593695987.60609","2649115579.75292","2385574674.97868","2566006031.50969","3151622277.83019","2755899701.57715","3017810669.15312","3341637367.89231","4058071942.83967","4700118193.82273","5449770327.34302","5721751090.71677","6880781226.65705","8679790078.41131","8661858677.39068","9427756588.73721","11516481052.5698","10912592332.9046","12873712512.752","13681154999.3427","12417186855.0062","13184788355.3718","14343920508.797","15982281855.107","",
"Malta","MLT","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","243914279.826911","255880523.041232","289481210.621062","337128622.977535","382861454.504956","427125292.870691","444536504.08967","554371962.996848","664928038.320151","797921437.125749","1011008575.68978","1010099134.10302","1043683020.83333","990261888.216023","950819908.743831","980770589.311859","1213255079.74656","1431144010.93439","1639312183.72908","1720753633.89998","2042366608.13184","2181225630.81009","2395783281.73375","2151077933.74509","2372613881.63126","2695282101.16732","2919961886.61267","2982649315.98265","3155155265.77522","3332221265.60482","3470605526.16108","3600973003.91109","3747153747.15375","4368726527.8252","4985176880.91679","5186295236.91083","5547359177.01669","6183547768.95702","7052585322.98228","6885523756.59906","6756688741.72185","7447706287.80539","7123988286.10875","7573474608.54591","7886212604.03609","7015197531.16756","7133281445.78023","7593065085.69332","8761546734.27422","",
"Myanmar","MMR","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26312544891.9378","31079566081.1961","33342305790.569","37808013807.7185","37976874036.1989","39957123457.443","44121066447.329","40724589475.7649","44266310864.8314","47542305070.9181","","",
"Middle East & North Africa (excluding high income)","MNA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","234551629937.158","238781801345.442","268409680405.384","300726582951.857","317981021513.883","335589326051.924","335753484342.299","334481386621.336","346367949776.351","330072242612.886","353372173081.655","395420700590.145","442564746553.73","505365244383.565","616289744625.918","739760909481.638","826634445312.294","914129845944.017","1046303817506.84","1186850408255.06","1165734081933.47","1202425817367.73","1171126144342.43","1202723762737.92","1148216563573.94","","",
"Montenegro","MNE","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","904636556.756258","1161339781.47949","1358632543.20521","1724137736.06242","2061508567.17159","2252668822.28579","3074216534.93915","3974541472.76211","5096799472.682","4318221728.25785","4301513907.28477","4657659160.41145","4244507259.41154","4485681093.99894","4570440493.56508","3986351336.36465","4215217920.35398","4516213657.87694","5057415014.16431","",
"Mongolia","MNG","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","1783568266.66667","1734867166.66667","2120848600","1638919725","1720446900","2500509266.66667","2752593733.33333","2915297466.66667","2759759700","1925760000","1809484210.52632","845023474.178404","491164022.949713","608671496.414034","939112146.407793","956633351.750446","781956100.710136","833460053.616178","773134397.006267","1027921909.8775","1171233466.14163","1302201565.49058","1345898647.93204","1579979106.79333","1698652956.69343","2013818921.0436","2612073259.86107","3985474644.28418","3325558626.50795","4882025699.3","6635350107.83745","8180303273.02995","8713850423.00241","8515647317.64608","8528247953.01164","7771955461.66178","7163167459.34834","7682828635.58152","",
"Northern Mariana Islands","MNP","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","4106429012.34568","4085184135.97734","4235407407.40741","3771019900.49751","3813132075.4717","4850060185.18518","5719871287.12871","2717779153.76677","2426676896.68319","2721210229.56102","3582072650.95253","3678208667.15954","2730863187.51079","2775695337.12953","2930758739.39223","2866283689.15951","3840201155.2938","4411983602.89253","4757161462.69355","4920552346.5025","4683648734.5746","4213791163.36635","5009091686.01778","5625014674.37216","6750677170.47987","7549601213.41885","7772426259.62871","8799463450.13893","10642447284.9307","10542984868.5352","9790282670.4169","12581481433.8495","15066163632.4036","15885659963.0532","16289688785.5253","13976820107.8206","10837778504.0369","11731171655.4342","14190354034.7754","",
"Mauritania","MRT","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","83244310.8047616","88456322.5771168","90745229.380655","98895420.0838973","108205819.740368","119759910.390744","122786094.361139","126445417.146885","134792746.187454","136485379.734163","142699641.1718","153951458.062328","209139549.71315","311164517.236197","411931480.831971","461298325.917196","572533434.6167","607747305.707097","593343698.889791","696103162.82617","734124438.897855","744048337.536597","828431314.372252","821254699.270411","749501978.737777","633362671.077382","749739026.554622","811329891.18591","811552082.890429","866916518.765578","969880935.131313","1230817195.02403","1318732394.54422","1200866985.08352","765378467.327534","1218738653.59719","1370252044.86161","1405221223.15661","1294909317.89724","1287665990.81684","1225238913.91087","1213884125.08592","1315698157.90219","1549631924.87549","1718322659.24528","1972286946.43848","2256813104.98883","2736053323.70149","3201198304.13768","2965062519.58144","3090161438.81346","3250940886.03362","3537367675.81417","3733209836.30547","3999164257.98992","3884791112.26099","3714206333.66537","4183257716.29082","4509940178.9817","",
"Mauritius","MUS","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","535658160.592681","664567977.842689","828614540.911525","975412564.797641","1013234777.40328","973423599.843339","912853529.547022","903794570.398592","846068563.726876","843969564.513518","1044674151.96341","1360826823.62442","1578320694.76175","1662841479.88826","2042856662.29354","2157511132.54921","2391679262.61951","2463883063.23663","2738348422.08414","3104756262.11442","3361031256.79041","3161098393.43126","3129460027.42501","3317783987.52566","3457453379.97923","3371392835.85703","3609410436.15626","4328956972.83927","5093936518.88801","5355141533.07626","5684478098.65618","6427186822.38126","8464228476.63499","7957684340.95332","8704116370.62928","10003622935.9716","10222529118.1364","10777847264.2941","11444764479.9749","10480649918.5605","10887318910.9192","11932897156.148","12927471827.9975","",
"Malawi","MWI","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","172756544.869103","179476410.471791","192776144.47711","201875962.48075","196836063.278734","229035419.291614","256194876.102478","262634631.317316","243249729.9892","259810392.415697","259090363.614545","339270670.357444","366516966.067864","388990601.733187","458749405.611032","509261403.10257","550821467.688937","644589655.554325","754296550.90672","924837801.444485","1104420637.85248","1091254328.15816","1002179062.0559","1036942543.41164","1028937314.27763","985573846.780292","1061361560.36752","1006655453.43415","1211611330.18389","1449972857.4017","1628714793.50654","1890642706.80983","1787190325.53493","2089695875.35205","1217423641.31679","1402038688.27574","2206303569.91214","2680015525.23078","1608258854.23539","1786957516.88097","1676671440.18353","1651952480.2174","3421497550.31408","3131157420.01693","3476617890.82228","3806201170.92498","3961168687.66703","3845668043.03884","4971056193.76798","5396365191.13192","6211508214.34718","7588489640.32316","6231514260.99733","5183829218.84386","5658709619.39374","6079495479.8363","5528252450.74895","5911712417.76186","","",
"Malaysia","MYS","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","1783970175.09473","1878932575.4606","1968916111.32889","2131413301.97308","2291259996.07997","2441516790.80099","2610338821.37724","2740341500.06533","2823327093.95008","2992328890.63113","3161079837.97204","3459591521.14799","4204082564.90282","5657988294.51971","7003840928.91862","7379767071.95203","7839677289.89613","9405001300.12595","11356236917.0984","13528425059.4041","16819078414.2588","18221968230.5455","19586456752.5906","20955944513.85","22448834442.7377","21517027023.7616","19285376694.8168","20290125138.9109","22373606995.5705","24888143089.1908","28878331916.1522","32370162932.7902","37441787411.1595","40749776620.9549","44985901539.3995","53484848484.8485","57624612449.3203","56116118958.0524","37043416225.0306","41605263157.8947","50571052631.5789","53964736842.1053","58458157894.7368","63415789473.6842","70580526315.7895","79890945578.4109","90297966304.9997","109779206423.086","129742607860.183","125176643722.514","154789047219.894","182461764705.882","199650349650.35","211830270716.303","222267713648.446","199388042504.161","200050794111.8","212426592063.701","245435702530.22","",
"North America","NAC","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","448274427777.72","464737698889.096","494709860723.679","521279015887.018","558332280522.916","601972807797.242","659455809741.006","708220797849.015","780563344732.202","846667912934.948","908032128511.323","986291705365.043","1081855940382.4","1188308994622.16","1315419068923.34","1462445343446.92","1620753183899.29","1779574661593.43","1962707075863.52","2174050027704.44","2411411658365.54","2669591116653.15","2867624752876.37","3140821562207.76","3398422483731.25","3683547749990.74","3919465475994.19","4185820670245.88","4536932651875.98","4892115902787.78","5226559058456.26","5448081959754.44","5736118611134.9","5999112591998.85","6290776357943.87","6575946418916.42","6906398550804.87","7262203854642.27","7634982190767.96","8146289027921.14","8751437788745.96","9157420470716.67","9567446274048.23","10150356517369.8","10830153695405.2","11574670921543.5","12309822106510.6","12996281896266.7","13485081504154.5","13370167912369.7","13969314281963.1","14538886419600.6","14936600677420","15269312820543.5","15767298026151.3","16136211920369.7","16648213946066.2","17356807893120.2","","",
