,results,K
2013-06-07,4995.373268756009,25
2013-06-10,4952.445338628678,25
2013-06-11,4827.922589878396,35
2013-06-12,4569.614413786416,25
2013-06-13,4369.907156106749,25
2013-06-14,4097.888859042277,3
2013-06-17,4143.80390224213,3
2013-06-18,4206.937601415101,25
2013-06-19,4189.292147663748,25
2013-06-20,4180.331521566886,25
2013-06-21,4128.518842485875,25
2013-06-24,4116.600779970404,25
2013-06-25,4087.5078595974564,25
2013-06-26,4099.726657439214,25
2013-06-27,4137.945474567879,25
2013-06-28,4167.664685663451,25
2013-07-01,4210.845455803214,25
2013-07-02,4254.323682356189,25
2013-07-03,4353.283184347932,25
2013-07-04,4466.149030762034,25
2013-07-05,4529.655341450479,25
2013-07-08,4581.669187348917,25
2013-07-09,4745.604678141677,25
2013-07-10,4864.4929056914825,35
2013-07-11,4925.174373724387,35
2013-07-12,4966.820270858763,25
2013-07-15,5033.230015376987,25
2013-07-16,5125.709066176459,25
2013-07-17,5260.240520021637,37
2013-07-18,5315.62761568207,27
2013-07-19,5270.605230873613,25
2013-07-22,5235.744929007813,29
2013-07-23,5286.021381206465,29
2013-07-24,5290.2258085728145,29
2013-07-25,5317.406041286897,31
2013-07-26,5347.332833219467,29
2013-07-29,5231.126614862064,29
2013-07-30,5122.064061131321,33
2013-07-31,5087.586265074649,27
2013-08-01,4862.403600576716,3
2013-08-02,4765.338176017181,29
2013-08-05,4661.181630528261,25
2013-08-06,4527.437485005712,25
2013-08-07,4489.228587073036,5
2013-08-08,4553.168538063978,17
2013-08-09,4419.208534677085,3
2013-08-12,4399.885745625129,3
2013-08-13,4426.994598587424,19
2013-08-14,4336.257636707595,5
2013-08-15,4367.992663391697,5
2013-08-16,4388.152992478949,5
2013-08-19,4351.617897182174,9
2013-08-20,4326.799764727404,19
2013-08-21,4384.682047926863,11
2013-08-22,4477.178940409645,11
2013-08-23,4557.860489615876,19
2013-08-26,4631.501141016882,19
2013-08-27,4774.037693243024,19
2013-08-28,4893.495926125202,19
2013-08-29,4903.327474471606,19
