,results,K
2011-07-19,2189.298197981744,59
2011-07-20,2171.73628103619,59
2011-07-21,2152.53549763878,59
2011-07-22,2125.6790300773223,59
2011-07-25,2093.376528703902,59
2011-07-26,2071.7724187646327,59
2011-07-27,2072.9305776349433,59
2011-07-28,2065.368504321071,59
2011-07-29,2048.857517644779,59
2011-08-01,2057.8063593771208,59
2011-08-02,2049.520760884055,59
2011-08-03,2022.0457318918836,59
2011-08-04,1959.5872660737955,59
2011-08-05,1932.0628732544542,59
2011-08-08,1922.8547665515855,59
2011-08-09,1906.812778451077,59
2011-08-10,1887.0971643941496,59
2011-08-11,1851.1598968785097,29
2011-08-12,1792.8952831548543,11
2011-08-15,1743.7227898080312,11
2011-08-16,1725.3652197690176,29
2011-08-17,1702.1421337019053,29
2011-08-18,1692.8461857583789,29
2011-08-19,1693.18590932943,29
2011-08-22,1711.3490776517303,29
2011-08-23,1738.9280280649132,29
2011-08-24,1767.3430467060978,29
2011-08-25,1797.8128991558247,29
2011-08-26,1845.5912852281685,29
2011-08-29,1893.7594897549293,29
2011-08-30,1938.9713971278957,29
2011-08-31,1981.2468579180481,29
2011-09-01,1998.3080094727488,29
2011-09-02,2001.1316195101779,13
2011-09-05,2019.3511500731547,11
2011-09-06,2017.4158521692045,29
2011-09-07,2035.0046621452761,29
2011-09-08,2037.8846410420063,21
2011-09-09,2072.8129220400388,23
2011-09-12,2113.4048075177225,23
2011-09-13,2155.4746187553274,23
2011-09-14,2191.124675146271,23
2011-09-15,2245.141531232165,29
2011-09-16,2341.830396508663,29
2011-09-19,2457.729149276159,29
2011-09-20,2552.621816878097,29
2011-09-21,2617.7779142655518,1
2011-09-22,2757.607948508479,29
2011-09-23,2884.851979144897,21
2011-09-26,2983.413480488147,1
2011-09-27,3151.4138686249357,31
2011-09-28,3175.5986735945594,1
2011-09-29,3398.349152468285,21
2011-09-30,3538.1507839716605,21
2011-10-03,3705.4752771510043,21
2011-10-04,3833.2108857683147,23
2011-10-05,3976.807450886203,27
2011-10-06,4110.179554397721,29
2011-10-07,4181.648240731454,29
2011-10-10,4239.988095535641,31
2011-10-11,4261.865471122689,31
2011-10-12,4235.577499674445,31
2011-10-13,4186.631622506681,27
2011-10-14,4068.282060210662,57
2011-10-17,3954.748022987599,57
2011-10-18,3835.593057821215,57
2011-10-19,3737.399269218522,57
2011-10-20,3644.7247162200956,57
2011-10-21,3524.899060789356,57
2011-10-24,3368.693537318194,57
2011-10-25,3209.8028108813874,57
2011-10-26,3083.545472512874,27
2011-10-27,2917.800673039621,23
2011-10-28,2735.6239060318853,23
2011-10-31,2601.6103986477387,27
2011-11-01,2496.067615979791,25
2011-11-02,2370.1706617487707,11
2011-11-03,2305.3197636365044,11
2011-11-04,2240.9889609428737,11
2011-11-07,2211.705336259232,13
2011-11-08,2187.743909495316,13
2011-11-09,2164.0629184260806,25
2011-11-10,2139.796336916197,25
2011-11-11,2132.68967476265,25
2011-11-14,2147.529113086802,25
2011-11-15,2147.492401355275,25
2011-11-16,2153.5666420825896,25
2011-11-17,2146.450300363453,25
2011-11-18,2156.3851967323913,25
2011-11-21,2190.810949121125,25
2011-11-22,2235.6099249377103,23
2011-11-23,2287.3424441286857,25
2011-11-24,2312.963259079315,25
2011-11-25,2353.076586809138,25
2011-11-28,2388.3695253629944,25
2011-11-29,2436.186527576658,25
2011-11-30,2480.030269631145,25
2011-12-01,2542.9974072621094,25
2011-12-02,2650.230776552838,25
2011-12-05,2751.822476062134,25
2011-12-06,2839.8195715122642,25
2011-12-07,2933.195357036695,25
2011-12-08,3003.1828415149403,25
2011-12-09,3061.225656301828,25
2011-12-12,3161.4809560543213,25
2011-12-13,3268.996192416049,25
2011-12-14,3342.846153675933,25
2011-12-15,3394.6314350839325,25
2011-12-16,3448.4061904617683,25
2011-12-19,3476.03153917939,25
2011-12-20,3518.956571869098,25
2011-12-21,3535.7613086800948,25
2011-12-22,3521.063511824821,25
2011-12-23,3492.1097470734626,21
2011-12-26,3458.2296458377923,25
2011-12-27,3409.075970501008,25
2011-12-28,3387.369314005053,25
2011-12-29,3369.8517473938523,25
2011-12-30,3370.96282660949,25
2012-01-02,3333.9564979676697,25
2012-01-03,3268.0331781002183,25
2012-01-04,3328.56046517881,25
2012-01-05,3327.570262880145,25
2012-01-06,3306.6464508850286,25
2012-01-09,3242.4797751106285,25
2012-01-10,3200.8180394825426,25
2012-01-11,3213.3301118113122,25
2012-01-12,3211.067630837078,25
2012-01-13,3235.4161420042187,25
2012-01-16,3217.6563078715303,25
2012-01-17,3229.2627605127495,25
2012-01-18,3235.474313564267,25
2012-01-19,3272.483940114567,25
2012-01-20,3293.559068940312,25
2012-01-23,3291.86978889176,25
2012-01-24,3291.1465498786674,25
2012-01-25,3305.5061918738347,25
2012-01-26,3324.038133988319,25
2012-01-27,3347.0743674830055,25
2012-01-30,3402.9459172651,25
2012-01-31,3461.6832563651315,25
2012-02-01,3577.1978523659945,25
2012-02-02,3732.463358565022,25
2012-02-03,3910.8819314092557,25
2012-02-06,4114.647668730829,11
2012-02-07,4261.362565080469,11
2012-02-08,4312.089750793035,11
2012-02-09,4387.986486068056,11
2012-02-10,4463.789189046645,11
2012-02-13,4497.594417564681,11
2012-02-14,4530.95657255015,11
2012-02-15,4595.281616181638,11
2012-02-16,4620.130269750345,11
2012-02-17,4663.477757329205,11
2012-02-20,4575.4561009160425,11
2012-02-21,4427.067695892219,11
2012-02-22,4232.9720425807545,11
2012-02-23,3991.6744623885024,11
2012-02-24,3833.141967597745,11
2012-02-27,3637.6588932895884,11
2012-02-28,3429.9099243800138,11
2012-02-29,3286.3152706431797,9
2012-03-01,2972.5285193436316,11
2012-03-02,2638.1887695227374,11
2012-03-05,2448.462761284827,11
2012-03-06,2327.6077881725737,11
2012-03-07,2212.0389267078895,11
2012-03-08,2127.5902256579234,11
2012-03-09,2075.0793229022893,11
2012-03-12,2040.284631180055,11
2012-03-13,2037.9278878236805,11
2012-03-14,2022.464312587047,11
2012-03-15,2076.562848844364,11
2012-03-16,2101.977024441999,11
2012-03-19,2065.7934321412695,11
2012-03-20,2030.7788094130922,11
2012-03-21,2064.0611877726105,11
2012-03-22,2103.774696751057,11
2012-03-23,2175.4767791483036,11
2012-03-26,2242.610647488126,11
2012-03-27,2227.7106488516174,11
2012-03-28,2242.069750988828,11
2012-03-29,2230.8931755074327,11
2012-03-30,2236.212907952913,11
2012-04-02,2217.6721497075837,11
2012-04-03,2156.1737886155643,9
2012-04-04,2102.388220191234,9
2012-04-05,2040.5554874007748,9
2012-04-06,1971.987510644518,9
2012-04-09,1927.1636155883702,9
2012-04-10,1935.6267768607652,9
2012-04-11,1915.727952751881,9
2012-04-12,1888.907198088407,11
2012-04-13,1760.3882986956799,11
2012-04-16,1697.8594551984654,11
2012-04-17,1645.56907539996,11
2012-04-18,1495.6056591651807,7
2012-04-19,1408.9256456907092,7
2012-04-20,1279.128220237084,9
2012-04-23,1220.573601453884,11
2012-04-24,1146.8792123469334,11
2012-04-25,1133.0291728685336,11
2012-04-26,1137.5629983290544,11
2012-04-27,1153.758239354624,13
2012-04-30,1176.460812883948,17
2012-05-01,1182.13094759438,17
2012-05-02,1154.1422983346904,25
2012-05-03,1134.8172748740378,27
2012-05-04,1140.9159673535037,27
2012-05-07,1158.5644291723715,33
2012-05-08,1174.9644811950363,35
2012-05-09,1202.619576943554,35
2012-05-10,1231.1390550046838,37
2012-05-11,1264.4266285947142,37
2012-05-14,1293.7136191664965,37
2012-05-15,1314.5631327709782,37
2012-05-16,1320.612262155027,59
2012-05-17,1331.291349872405,59
2012-05-18,1345.786949218592,59
2012-05-21,1370.6667795239164,59
2012-05-22,1389.5045144972214,59
2012-05-23,1419.3021253807062,59
2012-05-24,1434.7087583352366,59
2012-05-25,1448.900084049741,59
2012-05-28,1462.7362874695714,59
2012-05-29,1484.8210111179137,59
2012-05-30,1509.0622068529426,59
2012-05-31,1535.6277655352985,59
2012-06-01,1558.8756388893878,59
2012-06-04,1584.4873128922702,59
2012-06-05,1617.443309753189,59
2012-06-06,1647.3691276986212,59
2012-06-07,1679.4694590848624,59
2012-06-08,1706.066969812508,59
2012-06-11,1724.1242791440925,57
2012-06-12,1731.421781668744,59
2012-06-13,1738.7578093679413,59
2012-06-14,1752.8873437478576,59
2012-06-15,1779.2377460392215,59
2012-06-18,1813.6500815012307,59
2012-06-19,1867.378967440394,59
2012-06-20,1913.829228793337,59
2012-06-21,2029.5218163764268,59
2012-06-22,2109.5765815333402,59
2012-06-25,2239.574170339144,59
2012-06-26,2332.138216564143,59
2012-06-27,2427.0754263843614,59
2012-06-28,2530.678854803078,59
2012-06-29,2653.6137501189646,59
2012-07-02,2746.748685584414,59
2012-07-03,2831.597712320399,59
2012-07-04,2936.4237917575097,59
2012-07-05,3033.334134204257,59
2012-07-06,3198.97661850945,59
2012-07-09,3308.697203766023,59
2012-07-10,3438.7971040771436,59
2012-07-11,3503.0058371950263,59
2012-07-12,3567.458091457204,59
2012-07-13,3593.5371539009616,59
2012-07-16,3658.4789400485233,59
2012-07-17,3669.964870394243,59
2012-07-18,3646.6833186031395,59
2012-07-19,3615.5763766654513,59
2012-07-20,3557.5275856844733,59
2012-07-23,3510.2012899068104,59
2012-07-24,3466.3582408743773,59
2012-07-25,3380.0417676709008,59
2012-07-26,3328.011927708114,59
2012-07-27,3332.165933511294,59
2012-07-30,3371.1417668372765,59
2012-07-31,3426.7596867048114,59
2012-08-01,3440.036352960362,59
2012-08-02,3423.3456814477595,59
2012-08-03,3395.774004457473,59
2012-08-06,3403.4664487496784,59
2012-08-07,3449.9002397664062,59
2012-08-08,3436.9131031545294,59
2012-08-09,3377.1095293218323,59
2012-08-10,3280.559887557378,59
2012-08-13,3180.645333178519,59
2012-08-14,3084.8536906693143,59
2012-08-15,2992.1962746762033,59
2012-08-16,2900.9565066905925,59
2012-08-17,2790.347838175718,59
2012-08-20,2711.4653687075406,59
2012-08-21,2672.450826171934,59
2012-08-22,2692.7686631593674,59
2012-08-23,2710.6001356360216,59
2012-08-24,2722.6610518200846,59
2012-08-27,2738.7359365302405,59
2012-08-28,2760.3862539070874,59
2012-08-29,2803.1611253399983,59
2012-08-30,2856.601849172628,59
2012-08-31,2940.8745254974765,59
2012-09-03,3044.4417300328164,59
2012-09-04,3164.1519088945847,59
2012-09-05,3299.724554674537,59
2012-09-06,3399.883425017423,59
2012-09-07,3445.8665969049016,59
2012-09-10,3490.833649442495,59
2012-09-11,3567.3402890215643,59
2012-09-12,3608.454651080534,59
2012-09-13,3661.162543056422,59
2012-09-14,3696.06115310777,59
2012-09-17,3722.6330908643986,59
2012-09-18,3750.9247668915086,57
2012-09-19,3773.239539054701,59
2012-09-20,3731.680567545763,59
2012-09-21,3747.997023532305,59
2012-09-24,3769.6783231496906,59
2012-09-25,3806.3592854069952,59
2012-09-26,3825.7628117612735,59
2012-09-27,3834.28845781821,59
2012-09-28,3839.436520556017,59
2012-10-01,3851.0020370251164,59
2012-10-02,3902.844862560608,59
2012-10-03,3962.597691608122,59
2012-10-04,4038.726600514398,59
2012-10-05,4036.3889549519195,59
2012-10-08,4066.618582834335,59
2012-10-09,4076.2797450164317,59
2012-10-10,4146.377562612001,59
2012-10-11,4187.270817575502,59
2012-10-12,4194.317149711286,59
2012-10-15,4188.9696949585405,59
2012-10-16,4187.971266256351,59
2012-10-17,4167.9769057671265,59
2012-10-18,4165.370620681575,59
2012-10-19,4120.3756891195435,59
2012-10-22,4006.1036688310087,3
2012-10-23,3779.7374101499513,3
2012-10-24,3764.166150208808,3
2012-10-25,3753.049594020607,3
2012-10-26,3705.9272499273948,59
2012-10-29,3630.511248551153,59
2012-10-30,3556.90095025612,59
2012-10-31,3358.317318923656,3
2012-11-01,3372.4189260737776,39
2012-11-02,3342.475018584524,39
2012-11-05,3327.807968756787,39
2012-11-06,3332.948252867069,39
2012-11-07,3359.014830478268,39
2012-11-08,3393.6273532831933,39
2012-11-09,3450.2367895665698,39
2012-11-12,3527.9591651136607,39
2012-11-13,3617.173440592118,39
2012-11-14,3728.794481973623,39
2012-11-15,3829.602602472554,59
2012-11-16,3901.2530466251187,59
2012-11-19,3981.739212840968,59
2012-11-20,4050.881001416143,59
2012-11-21,4142.2863975324,59
2012-11-22,4259.556160044278,59
2012-11-23,4343.429402786959,59
2012-11-26,4417.602251976105,59
2012-11-27,4487.441904040521,59
2012-11-28,4583.481139108496,59
2012-11-29,4658.479526290606,59
2012-11-30,4709.644803882632,59
2012-12-03,4741.081898959841,59
2012-12-04,4775.689861217416,59
2012-12-05,4764.075044028784,59
2012-12-06,4716.646434118135,59
2012-12-07,4632.393602321003,35
2012-12-10,4511.067608873839,35
2012-12-11,4442.366104917636,35
2012-12-12,4372.0286428345835,33
2012-12-13,4301.616270562866,35
2012-12-14,4208.565032974101,3
2012-12-17,4024.445530507991,5
2012-12-18,3880.454411541519,5
2012-12-19,3826.769994285101,5
2012-12-20,3802.131946649292,5
2012-12-21,3671.4382316918523,5
2012-12-24,3564.0233056948186,5
2012-12-25,3422.2625553712314,7
2012-12-26,3345.8006366157706,7
2012-12-27,3269.0230884047173,7
2012-12-28,3278.794609135997,7
2012-12-31,3267.4520733106356,7
2013-01-01,3345.311233660801,7
2013-01-02,3462.8635196080913,25
2013-01-03,3504.2510348447877,45
2013-01-04,3569.212213062334,45
2013-01-07,3739.111146459545,49
2013-01-08,3899.9516997130877,51
2013-01-09,4053.47269915275,51
2013-01-10,4248.08895959459,59
2013-01-11,4266.448932130375,53
2013-01-14,4240.23267038244,55
2013-01-15,4188.332893289657,49
2013-01-16,4074.171751696894,49
2013-01-17,3904.316622893232,51
2013-01-18,3769.273791768085,51
2013-01-21,3699.684636682506,51
2013-01-22,3593.2988955253545,49
2013-01-23,3470.014860623398,53
2013-01-24,3393.9151992022744,53
2013-01-25,3340.921809775018,53
2013-01-28,3355.270320654978,53
2013-01-29,3360.558185887643,57
2013-01-30,3397.6475716686523,57
2013-01-31,3480.09686553197,59
2013-02-01,3519.164364908888,59
2013-02-04,3587.9494131432893,59
2013-02-05,3656.505381885063,55
2013-02-06,3734.126808441757,55
2013-02-07,3798.3923856748875,57
2013-02-08,3814.9292749447754,57
2013-02-11,3811.955108851269,59
2013-02-12,3809.688225853586,59
2013-02-13,3742.149387971501,1
2013-02-14,3764.286935884392,59
2013-02-15,3738.511001287547,59
2013-02-18,3557.1036725192457,3
2013-02-19,3304.999615077409,3
2013-02-20,2649.793856595944,1
2013-02-21,2639.853587763871,1
2013-02-22,2651.122323041101,1
2013-02-25,2662.9667232418556,3
2013-02-26,2682.891109129009,3
2013-02-27,2753.6757176533874,3
2013-02-28,2684.860470502679,1
2013-03-01,2344.46272927685,1
2013-03-04,2269.611182646035,1
2013-03-05,1958.8086048184466,1
2013-03-06,1855.537419193795,1
2013-03-07,1728.0822855975202,1
2013-03-08,1798.0806860222995,1
2013-03-11,1783.8714726184533,1
2013-03-12,1782.2354141308533,1
2013-03-13,1783.4282092383137,1
2013-03-14,1633.3467661453012,1
2013-03-15,1646.4793937730688,1
2013-03-18,1648.7592750767628,1
2013-03-19,1643.3971505682487,1
2013-03-20,1661.181358046508,5
2013-03-21,1661.5210550831982,1
2013-03-22,1671.3513735613406,1
2013-03-25,1689.5380456339665,1
2013-03-26,1706.3407911092104,1
2013-03-27,1735.6623340264164,1
2013-03-28,1731.0183596234274,1
2013-03-29,1773.209797543374,1
2013-04-01,1791.0032675111777,1
2013-04-02,1808.5810799891042,1
2013-04-03,1828.398734970199,1
2013-04-04,1987.4059759993222,1
2013-04-05,2129.984584299688,3
2013-04-08,2228.0306048478483,15
2013-04-09,2317.367075553704,15
2013-04-10,2361.354292562812,15
2013-04-11,2479.366640709439,15
2013-04-12,2600.037458785021,9
2013-04-15,2775.71126810294,19
2013-04-16,2999.2098260627267,29
2013-04-17,3207.5211072244356,59
2013-04-18,3437.485944591356,59
2013-04-19,3638.29298593093,59
2013-04-22,3866.2914929521785,59
2013-04-23,4193.500748193436,59
2013-04-24,4484.59611324878,59
2013-04-25,4769.105840918711,59
2013-04-26,5094.758505655265,59
2013-04-29,5282.407451276674,59
2013-04-30,5415.455285219645,59
2013-05-01,5577.902235714325,59
2013-05-02,5714.883493851307,59
2013-05-03,5805.074006953675,59
2013-05-06,5870.29727181484,59
2013-05-07,5953.170581507806,59
2013-05-08,6062.981827542216,59
2013-05-09,6262.311665809041,59
2013-05-10,6522.636311249049,59
2013-05-13,6822.609516192259,59
2013-05-14,7144.905744305475,59
2013-05-15,7326.566294595504,59
2013-05-16,7345.784140570333,59
2013-05-17,7386.471643415436,59
2013-05-20,7571.376326626658,59
2013-05-21,7742.974600275598,59
2013-05-22,7838.641873237186,59
2013-05-23,7959.047836790414,59
2013-05-24,8052.976535129756,59
2013-05-27,8123.573439961166,59
2013-05-28,8194.882217110558,59
2013-05-29,8190.231433132805,59
2013-05-30,8054.729296455795,59
2013-05-31,7971.008086972449,59
2013-06-03,7898.642652390272,59
2013-06-04,7735.069674678505,59
2013-06-05,7587.692001506843,59
2013-06-06,7426.849034963723,59
2013-06-07,7226.61626985403,59
2013-06-10,7052.497592606676,59
2013-06-11,6856.842113162784,59
2013-06-12,6313.326187040478,1
2013-06-13,4365.621262967909,1
2013-06-14,4310.1302126074615,3
2013-06-17,4348.611863273414,3
2013-06-18,4648.649084876315,3
2013-06-19,4811.346890574216,3
2013-06-20,4833.85484908797,3
2013-06-21,4199.211071623032,3
2013-06-24,4128.60920063858,3
2013-06-25,3970.3820472243297,1
2013-06-26,4063.6420893839013,3
2013-06-27,4110.380177541593,3
2013-06-28,4276.7953459168375,3
2013-07-01,4423.133746060724,3
2013-07-02,4517.473782613087,3
2013-07-03,4733.944268993371,3
2013-07-04,4917.134669799914,3
2013-07-05,4947.9477249006895,3
2013-07-08,5009.264910986286,3
2013-07-09,5280.660382229427,3
2013-07-10,5345.766771971563,1
2013-07-11,5187.148136224065,1
2013-07-12,5245.295269775512,1
2013-07-15,5273.024147194656,1
2013-07-16,5273.204226396444,3
2013-07-17,5294.440822777438,1
2013-07-18,5259.599696180529,1
2013-07-19,5174.265304200757,3
2013-07-22,5075.354764335575,3
2013-07-23,5088.910160591941,3
2013-07-24,4953.806446060192,1
2013-07-25,5017.617226507229,1
2013-07-26,4651.783191831122,1
2013-07-29,4143.914427428195,1
2013-07-30,4052.9119971741866,1
2013-07-31,4212.133756190784,1
2013-08-01,3869.9008155710117,1
2013-08-02,3453.033377246516,1
2013-08-05,3455.525469654437,3
2013-08-06,3457.706450972496,3
2013-08-07,3265.319828388815,1
2013-08-08,3818.083479111152,1
2013-08-09,3532.1933400927905,1
2013-08-12,3589.1099529813687,1
2013-08-13,3837.8688758760836,1
2013-08-14,3774.732485923054,1
2013-08-15,3892.74909872223,1
2013-08-16,3699.4445105460295,1
2013-08-19,3524.8609744141577,1
2013-08-20,3592.3888141593466,1
2013-08-21,4050.8576785393684,1
2013-08-22,3653.6670491162436,1
2013-08-23,3479.692362556419,1
2013-08-26,3497.677125553365,1
2013-08-27,3847.325480645966,1
2013-08-28,3861.8827388572868,1
2013-08-29,3789.572579539604,1
2013-08-30,3816.849202654073,1
2013-09-02,3809.446263863748,1
2013-09-03,3418.607824121575,1
2013-09-04,3902.1913646508697,1
2013-09-05,4360.049349209112,1
2013-09-06,4407.876716902489,1
2013-09-09,4709.543063356718,1
2013-09-10,4114.386037798217,1
2013-09-11,3980.643563633659,1
2013-09-12,3850.3414121081455,1
2013-09-13,3888.4540236137973,1
2013-09-16,3652.887338998474,1
2013-09-17,3696.3785352687655,1
2013-09-18,3724.584451942367,1
2013-09-19,3728.1485216031383,1
2013-09-20,3499.578702786651,1
2013-09-23,2863.0452061108294,1
2013-09-24,1135.2437809096825,1
2013-09-25,1158.7270528020183,1
2013-09-26,1078.4228806672172,1
2013-09-27,1391.5940735968434,1
2013-09-30,786.7246922029732,3
2013-10-01,767.3331231117395,5
2013-10-02,807.2912738590791,9
2013-10-03,821.7435025180553,15
2013-10-04,851.608782378743,15
2013-10-07,846.3370156912545,17
2013-10-08,836.3522171824611,17
2013-10-09,831.9139596684475,17
2013-10-10,830.994185413431,17
2013-10-11,816.3265818033581,19
2013-10-14,813.4520701694568,19
2013-10-15,804.3316473781864,21
2013-10-16,791.5528855180398,25
2013-10-17,800.9399543782505,25
2013-10-18,809.0429253013474,29
2013-10-21,786.6370648515258,35
2013-10-22,774.094448352093,53
2013-10-23,749.4150409173669,55
2013-10-24,763.1209120706494,59
2013-10-25,816.2879649251126,59
2013-10-28,894.5306907509176,59
2013-10-29,912.7122104177473,59
2013-10-30,913.3468210497526,59
2013-10-31,894.0776711595531,59
2013-11-01,886.8391383260309,59
2013-11-04,872.0797313045497,59
2013-11-05,888.7007642918945,59
2013-11-06,901.7017461051016,59
2013-11-07,891.4605418309551,59
2013-11-08,871.6155693282085,59
2013-11-11,868.0139643312199,59
2013-11-12,844.3384062476001,59
2013-11-13,809.9847872658861,59
2013-11-14,772.7226469436605,59
2013-11-15,729.2002236497608,59
2013-11-18,696.3843910378902,59
2013-11-19,676.8677161475997,55
2013-11-20,663.6347972138059,49
2013-11-21,649.0435813356235,37
2013-11-22,643.2654657686801,29
2013-11-25,635.4286205469963,23
2013-11-26,638.0974851224095,19
2013-11-27,659.6776595503751,11
2013-11-28,675.0992001567522,9
2013-11-29,695.0332648763931,9
2013-12-02,767.2409553011887,9
