,results,K
2011-07-18,1850.9382858782344,51
2011-07-19,1865.4865667653617,51
2011-07-20,1882.4459730607946,51
2011-07-21,1896.935751212576,51
2011-07-22,1910.71772082213,51
2011-07-25,1925.9781916860254,51
2011-07-26,1941.6422914342318,51
2011-07-27,1956.5374571375899,51
2011-07-28,1969.8529538301075,51
2011-07-29,1983.7025340781422,51
2011-08-01,2000.1539148380566,51
2011-08-02,2016.2129351897104,51
2011-08-03,2031.7038669621045,51
2011-08-04,2043.97565930751,51
2011-08-05,2058.569009125679,51
2011-08-08,2077.5674466478117,51
2011-08-09,2095.6801665488565,51
2011-08-10,2108.171107506248,51
2011-08-11,2118.170773836265,51
2011-08-12,2129.139358388745,51
2011-08-15,2138.1054845758676,51
2011-08-16,2151.137816483797,51
2011-08-17,2165.0854833136245,51
2011-08-18,2180.1893153470883,51
2011-08-19,2196.0189860044684,51
2011-08-22,2208.4379258456806,51
2011-08-23,2220.290213944944,51
2011-08-24,2241.479537745327,51
2011-08-25,2264.82075119406,51
2011-08-26,2293.915125971598,59
2011-08-29,2321.675692230972,59
2011-08-30,2346.000399807714,59
2011-08-31,2374.5558260297375,59
2011-09-01,2393.1887740750967,59
2011-09-02,2405.424261837732,59
2011-09-05,2421.3845051493813,59
2011-09-06,2435.0848531621637,59
2011-09-07,2456.60048291733,59
2011-09-08,2475.11091184544,59
2011-09-09,2500.3627865196167,59
2011-09-12,2537.0757664622397,59
2011-09-13,2575.2488799537755,59
2011-09-14,2607.26417623783,59
2011-09-15,2640.3108223807913,51
2011-09-16,2703.125523928935,51
2011-09-19,2770.3441837946484,51
2011-09-20,2823.253209333314,51
2011-09-21,2883.767598518967,51
2011-09-22,2943.665478704129,51
2011-09-23,3020.0060079211353,51
2011-09-26,3083.43116310637,51
2011-09-27,3182.802571234816,51
2011-09-28,3263.1090313474897,51
2011-09-29,3381.6060146546074,51
2011-09-30,3524.7130775784403,51
2011-10-03,3667.141356170553,51
2011-10-04,3837.607925556889,51
2011-10-05,3993.289768061322,51
2011-10-06,4163.363359488471,51
2011-10-07,4288.879199821559,57
2011-10-10,4383.952990397611,57
2011-10-11,4460.488727350068,51
2011-10-12,4511.244106929345,59
2011-10-13,4530.9732610406,51
2011-10-14,4496.174018561987,53
2011-10-17,4449.38615452429,53
2011-10-18,4413.107778567253,53
2011-10-19,4363.634095112228,53
2011-10-20,4300.260536052081,53
2011-10-21,4195.527324891089,53
2011-10-24,4095.5876620948193,53
2011-10-25,3990.5348866175264,53
2011-10-26,3893.619109822242,53
2011-10-27,3767.6422430143275,53
2011-10-28,3660.4318415541825,53
2011-10-31,3589.455518516286,53
2011-11-01,3539.4690698677023,53
2011-11-02,3511.4212883606665,55
2011-11-03,3495.4513103380773,55
2011-11-04,3458.8504309052637,57
2011-11-07,3438.341220237705,57
2011-11-08,3461.3915765961815,57
2011-11-09,3482.286222474791,57
2011-11-10,3509.6389029489455,57
2011-11-11,3518.0788186641003,57
2011-11-14,3509.195498157836,57
2011-11-15,3508.1217616374615,57
2011-11-16,3525.210514447363,57
2011-11-17,3549.3534339000735,53
2011-11-18,3579.243351229094,57
2011-11-21,3632.450520398231,53
2011-11-22,3692.969830812507,57
2011-11-23,3771.029664468567,53
2011-11-24,3833.1633879555334,53
2011-11-25,3896.016139955701,53
2011-11-28,3940.199302720421,53
2011-11-29,4010.2613689412315,59
2011-11-30,4092.282974217333,59
2011-12-01,4205.602422109333,59
2011-12-02,4338.951385858771,53
2011-12-05,4475.449468076674,59
2011-12-06,4583.937338980935,59
2011-12-07,4690.618189068664,59
2011-12-08,4751.072245782785,59
2011-12-09,4820.757082227511,57
2011-12-12,4954.371938046696,55
2011-12-13,5085.357912261622,57
2011-12-14,5195.916185876656,53
2011-12-15,5278.50448031534,53
2011-12-16,5348.946352316102,55
2011-12-19,5385.075339140215,59
2011-12-20,5428.249365825952,53
2011-12-21,5450.544626884011,53
2011-12-22,5459.463319217712,53
2011-12-23,5443.389580236261,53
2011-12-26,5398.93585071506,53
2011-12-27,5386.131781764599,55
2011-12-28,5363.374171235359,57
2011-12-29,5356.78183526504,57
2011-12-30,5336.203798531557,53
2012-01-02,5308.119680934189,59
2012-01-03,5256.135638490815,53
2012-01-04,5300.014992351254,53
2012-01-05,5317.015707709924,53
2012-01-06,5328.182197195074,53
2012-01-09,5321.69169988437,53
2012-01-10,5361.346656180821,53
2012-01-11,5424.1071387733555,57
2012-01-12,5445.792192555186,57
2012-01-13,5497.51474030974,59
2012-01-16,5512.230263393382,59
2012-01-17,5546.526258375819,57
2012-01-18,5569.915986090558,57
2012-01-19,5612.963836512607,57
2012-01-20,5605.573369648535,59
2012-01-23,5599.700400788397,59
2012-01-24,5540.189972036171,59
2012-01-25,5545.896840877172,59
2012-01-26,5539.324728426634,59
2012-01-27,5548.611383900745,59
2012-01-30,5539.132950506969,59
2012-01-31,5573.93731040025,59
2012-02-01,5623.7407290553865,59
2012-02-02,5677.724027279703,59
2012-02-03,5764.627513854461,59
2012-02-06,5855.1295830563795,59
2012-02-07,5952.540220202019,59
2012-02-08,5999.784140750808,35
2012-02-09,6028.219165147431,59
2012-02-10,6024.276963494379,59
2012-02-13,6040.828499965294,59
2012-02-14,6070.067358278691,35
2012-02-15,6120.9903349177375,35
2012-02-16,6002.36914501743,1
2012-02-17,5928.909860498738,1
2012-02-20,4986.3670089096095,1
2012-02-21,4946.201214978835,1
2012-02-22,4621.91388895048,3
2012-02-23,4358.4140278278455,1
2012-02-24,4356.069906573209,3
2012-02-27,4268.747572921679,3
2012-02-28,4291.024131516412,3
2012-02-29,4350.186970888405,3
2012-03-01,4388.759497950952,3
2012-03-02,4444.471971362694,3
2012-03-05,4318.652773240342,3
2012-03-06,4206.233415987312,3
2012-03-07,4058.1402726108086,3
2012-03-08,3128.887653673261,1
2012-03-09,3172.444553919536,1
2012-03-12,3225.9634429091866,3
2012-03-13,3334.755239764794,3
2012-03-14,3415.73604598771,3
2012-03-15,3522.9266497937647,3
2012-03-16,3530.5744422047774,3
2012-03-19,3477.2519331512435,3
2012-03-20,3426.0836120355016,1
2012-03-21,3510.154263264577,3
2012-03-22,3552.7189543486193,3
2012-03-23,3662.159155621128,9
2012-03-26,3701.7273187772435,9
2012-03-27,3659.0272160320205,1
2012-03-28,3688.3824304138807,9
2012-03-29,3661.686080081041,3
2012-03-30,3679.467366588634,3
2012-04-02,3699.2471623313018,3
2012-04-03,3661.312369822087,3
2012-04-04,3634.4687737726526,3
2012-04-05,3581.673438053889,3
2012-04-06,3381.4758066958243,1
2012-04-09,3379.6487369775355,3
2012-04-10,3408.8534982655647,3
2012-04-11,3447.9816275389535,3
2012-04-12,3518.504016076293,13
2012-04-13,3531.3641263149157,13
2012-04-16,3489.233693095668,13
2012-04-17,3455.7128632894146,13
2012-04-18,3367.9240551477983,17
2012-04-19,3336.6946239072918,17
2012-04-20,3257.1697236489167,17
2012-04-23,3219.0830216214836,17
2012-04-24,3202.6575070425906,19
2012-04-25,3221.579142478476,19
2012-04-26,3244.2853185715608,19
2012-04-27,3215.1045736949172,47
2012-04-30,3177.275515322312,37
2012-05-01,3135.8802857759465,19
2012-05-02,3020.1643213126754,37
2012-05-03,2876.3344612905357,37
2012-05-04,2870.269937618248,37
2012-05-07,2888.7545642045066,37
2012-05-08,2849.2462582574935,57
2012-05-09,2808.767181575022,19
2012-05-10,2782.8725988910087,19
2012-05-11,2788.7407010559377,59
2012-05-14,2789.118181029131,59
2012-05-15,2810.491875461216,59
2012-05-16,2805.9778347881265,59
2012-05-17,2819.032890462057,59
2012-05-18,2791.8500154907115,59
2012-05-21,2813.83741867972,59
2012-05-22,2794.713058329306,59
2012-05-23,2802.0244029559112,59
2012-05-24,2801.2053163846817,59
2012-05-25,2818.644728374513,59
2012-05-28,2814.3696484920847,59
2012-05-29,2811.0427325996225,59
2012-05-30,2838.6147342032364,59
2012-05-31,2837.0368394591583,59
2012-06-01,2859.59729940772,59
2012-06-04,2876.7127732715253,59
