,results,K
2012-02-13,4206.646324671472,57
2012-02-14,4246.360359800722,57
2012-02-15,4292.786514338656,57
2012-02-16,4282.938949238164,59
2012-02-17,4337.505091365853,59
2012-02-20,4240.307661644038,57
2012-02-21,4072.9894870893695,57
2012-02-22,3854.8507444435722,57
2012-02-23,3378.1749000190666,7
2012-02-24,3091.5035384437037,5
2012-02-27,2698.3840169985797,7
2012-02-28,2370.896683497175,7
2012-02-29,2100.923848591512,7
2012-03-01,1774.3970636972192,7
2012-03-02,1500.013209827161,7
2012-03-05,1317.4282299241702,7
2012-03-06,1157.5070525723343,7
2012-03-07,976.6634349150728,7
2012-03-08,883.0086682504101,7
2012-03-09,827.050603378227,7
2012-03-12,805.870965222792,7
2012-03-13,813.3691018939505,7
2012-03-14,805.3019254749516,7
2012-03-15,793.2599505377675,7
2012-03-16,823.953277726859,7
2012-03-19,814.1601435583724,7
2012-03-20,799.1217519916448,7
2012-03-21,822.3806828815456,7
2012-03-22,850.3059882136946,7
2012-03-23,900.2293824969282,7
2012-03-26,935.7283686374822,7
2012-03-27,976.7506309667845,7
2012-03-28,994.7584121798016,7
2012-03-29,983.1764293355793,7
2012-03-30,960.8454092717523,7
2012-04-02,957.8848943223825,7
2012-04-03,939.8310302992197,7
2012-04-04,938.7294979370037,9
2012-04-05,952.3266923164939,15
2012-04-06,925.8986948710703,3
2012-04-09,908.0811466173597,33
2012-04-10,901.5216536065506,33
2012-04-11,891.9537834317039,33
2012-04-12,905.3870894183069,33
2012-04-13,907.8213315533146,37
2012-04-16,898.8116283933632,43
2012-04-17,890.3643116370141,47
2012-04-18,880.0164306547076,59
2012-04-19,880.3454767675704,59
2012-04-20,906.466153568572,59
2012-04-23,957.1568651114507,59
2012-04-24,1035.410046546501,59
2012-04-25,1118.8759132998787,59
2012-04-26,1195.5164387395266,59
2012-04-27,1313.0464685645306,59
2012-04-30,1377.0717910508042,59
2012-05-01,1467.3848386772472,59
2012-05-02,1563.2930414141595,59
2012-05-03,1716.3811930167803,59
2012-05-04,1737.055790112217,59
2012-05-07,1759.8634491780708,59
2012-05-08,1812.8965719633165,59
2012-05-09,1854.653572460002,59
2012-05-10,1904.0098990384959,59
2012-05-11,1912.9494920817872,59
2012-05-14,1939.2046210775377,59
2012-05-15,1978.3409532786657,59
2012-05-16,2018.1223720329047,57
2012-05-17,2060.4663926108665,57
2012-05-18,2113.7625335374187,57
2012-05-21,2112.7133398091282,59
2012-05-22,2134.069086537261,59
2012-05-23,2135.1483990766565,57
2012-05-24,2158.7016746542276,59
2012-05-25,2194.5340623107913,59
2012-05-28,2236.195521093376,59
2012-05-29,2251.3080965290383,59
2012-05-30,2268.300345791284,59
2012-05-31,2290.3810534939025,59
2012-06-01,2326.643153867878,59
2012-06-04,2318.3631914937832,1
2012-06-05,2307.8374334753676,59
2012-06-06,2240.4564823422006,1
2012-06-07,2083.5065545157136,1
2012-06-08,2007.475582256527,1
2012-06-11,2044.4018072360795,1
2012-06-12,2188.9903485425075,1
2012-06-13,2446.7716988564375,59
2012-06-14,2577.647365557189,59
2012-06-15,2664.1258459775254,59
2012-06-18,2757.8794300826344,59
2012-06-19,2878.246037383472,59
2012-06-20,2976.0352955114886,59
2012-06-21,3188.1840209076668,59
2012-06-22,3294.4654888871414,59
2012-06-25,3487.632225385367,59
2012-06-26,3622.4199843140645,59
2012-06-27,3764.7103223991626,59
2012-06-28,3915.563875830987,59
2012-06-29,4059.793907725677,59
2012-07-02,4162.782999721515,59
2012-07-03,4257.309661718159,59
2012-07-04,4374.748970159556,57
2012-07-05,4469.759055872725,57
2012-07-06,4597.879966250769,59
2012-07-09,4692.939829475188,59
2012-07-10,4794.7372045399625,59
2012-07-11,4829.676424024163,57
2012-07-12,4847.556393189851,57
2012-07-13,4847.717105653077,57
2012-07-16,4883.107549806911,59
2012-07-17,4862.575996915669,57
2012-07-18,4819.604447553514,57
2012-07-19,4751.693984643974,57
2012-07-20,4662.704587601785,57
2012-07-23,4583.078397164831,57
2012-07-24,4499.717293560635,57
2012-07-25,4367.994902567922,57
2012-07-26,4275.945638400239,57
2012-07-27,4259.851982104844,57
2012-07-30,4286.315959152602,59
2012-07-31,4338.080431580446,57
2012-08-01,4324.183038427617,57
2012-08-02,4293.856288482911,57
2012-08-03,4269.912034464113,57
2012-08-06,4276.608343264942,57
2012-08-07,4325.055367418201,57
2012-08-08,4323.890687715926,57
2012-08-09,4258.279228149381,57
2012-08-10,4117.998370587225,57
2012-08-13,3967.615498328334,59
2012-08-14,3810.542281042767,57
2012-08-15,3628.9985802859246,59
2012-08-16,3467.4880258486855,59
2012-08-17,3295.697626314169,59
2012-08-20,3177.0943894992265,59
2012-08-21,3105.589855396822,59
2012-08-22,3116.615433906852,59
2012-08-23,3105.4255688870967,59
2012-08-24,3092.801355493344,59
2012-08-27,3063.019928158978,3
2012-08-28,3009.9182601135876,3
2012-08-29,3102.2766874675654,3
2012-08-30,3154.6590036096245,57
2012-08-31,3229.818663309554,59
2012-09-03,3325.2084853828196,59
2012-09-04,3448.660809793345,59
2012-09-05,3577.5049738122784,59
2012-09-06,3703.94945799108,59
2012-09-07,3784.665645085347,59
2012-09-10,3891.019915627713,59
2012-09-11,4000.5274008365172,59
2012-09-12,4070.50989321421,59
2012-09-13,4129.187627566487,59
2012-09-14,4170.412514906869,59
2012-09-17,4195.235576403481,57
2012-09-18,4222.953377077447,59
2012-09-19,4226.861992472455,57
2012-09-20,4152.42983923334,55
2012-09-21,4134.055969096223,57
