,results,K
2013-08-19,5102.746623971441,1
2013-08-20,5137.823304760524,1
2013-08-21,5306.26638122417,1
2013-08-22,5326.603035010101,1
2013-08-23,5344.9598578785935,1
2013-08-26,5387.786576846138,1
2013-08-27,5396.463912113092,1
2013-08-28,5399.645878365742,1
2013-08-29,5377.747562199531,1
2013-08-30,5405.852773748582,1
2013-09-02,5426.9879297211455,1
2013-09-03,5391.140059014359,1
2013-09-04,5556.050095232625,1
2013-09-05,5779.3857015861,1
2013-09-06,5933.345352888851,1
2013-09-09,6058.552006169589,1
2013-09-10,5737.349299763452,1
2013-09-11,5554.093615940917,1
2013-09-12,5402.767747872081,1
2013-09-13,5435.5194908011645,1
2013-09-16,5408.6374983120895,1
2013-09-17,5425.660290482269,1
2013-09-18,5200.768039947651,1
2013-09-19,5199.769746314258,1
2013-09-20,5219.934572860262,1
2013-09-23,5188.4761238806295,1
2013-09-24,4772.167831813274,1
2013-09-25,4872.317020833156,1
2013-09-26,4734.25884639491,1
2013-09-27,4540.390876343901,1
2013-09-30,4335.951601170759,1
2013-10-01,3988.1434212976233,1
2013-10-02,4004.0746973947753,1
2013-10-03,3473.266183904629,1
2013-10-04,3420.3849360576987,1
2013-10-07,3586.973448732386,1
2013-10-08,3637.5052202300176,1
2013-10-09,3478.809652232863,1
2013-10-10,3536.9743635543623,1
2013-10-11,3409.4211553988284,1
2013-10-14,3464.157537644298,1
2013-10-15,3500.245101615971,1
2013-10-16,3455.3478290027974,1
2013-10-17,3336.5726872811315,1
2013-10-18,3255.210326010671,1
2013-10-21,3259.567513912467,1
2013-10-22,2999.438544333045,1
2013-10-23,2909.635963219641,1
2013-10-24,2658.7212842046297,1
2013-10-25,2676.450623526101,1
2013-10-28,2578.5421404726458,1
2013-10-29,2596.574905562515,1
2013-10-30,2631.3576584754715,1
2013-10-31,2637.515200990993,1
2013-11-01,2655.915099005994,1
2013-11-04,2679.22907638104,1
2013-11-05,2627.9609938867725,1
2013-11-06,2639.8809489791242,1
2013-11-07,2709.5460687863088,1
2013-11-08,2733.0251448831114,1
2013-11-11,2740.23162169569,1
2013-11-12,2785.8933277031592,1
2013-11-13,2855.6618240914513,1
2013-11-14,2865.680953028018,1
2013-11-15,2902.9003098915077,1
2013-11-18,2960.5108660128403,1
2013-11-19,2975.05599981522,1
2013-11-20,3034.08698497695,1
2013-11-21,3247.1709653829002,1
2013-11-22,3288.6221881754286,1
2013-11-25,3444.751212390531,1
2013-11-26,3784.859489978563,1
2013-11-27,3783.229380947496,1
2013-11-28,3968.794709843754,1
2013-11-29,3977.762619782534,1
2013-12-02,4003.079428458794,1
2013-12-03,4029.2552253123417,1
2013-12-04,4122.1192246867295,1
2013-12-05,4370.618654241836,1
2013-12-06,4452.287188846774,1
2013-12-09,4397.143374794122,1
2013-12-10,4348.069253872177,1
2013-12-11,4309.295433715329,1
2013-12-12,4326.717311368403,1
2013-12-13,4390.930813426383,1
2013-12-16,4359.328089335622,1
2013-12-17,4299.058305895892,1
2013-12-18,4289.847009888271,1
2013-12-19,4143.789710156755,1
2013-12-20,4063.003702152879,1
2013-12-23,4165.650339813522,1
2013-12-24,4208.899329098442,1
2013-12-25,4162.127533104621,1
2013-12-26,4201.635096078087,1
2013-12-27,4052.4183749237864,1
2013-12-30,3930.9656462965213,1
2013-12-31,3891.686956279097,1
2014-01-01,3815.316727215145,1
2014-01-02,3808.613142115076,1
2014-01-03,3677.163224914127,1
2014-01-06,3740.3429556329843,1
2014-01-07,3849.904071896768,1
2014-01-08,3892.211776310174,1
2014-01-09,3930.6353046676627,1
2014-01-10,3943.8166020778376,1
2014-01-13,3941.461997138022,1
2014-01-14,3777.6914123598453,1
2014-01-15,3716.0345177646523,1
2014-01-16,3528.089913967439,1
2014-01-17,3609.532225901623,1
2014-01-20,3629.384510067825,1
2014-01-21,3713.4023675260805,1
2014-01-22,3827.006207724068,1
2014-01-23,3838.6138223800117,1
2014-01-24,3844.4741729407297,1
2014-01-27,3887.5970986480884,55
2014-01-28,3898.035600559623,55
2014-01-29,3939.6696468038363,45
2014-01-30,3956.9778556226333,45
2014-01-31,3999.0072696722755,45
2014-02-03,4063.4072268569694,45
2014-02-04,4103.796963580593,45
2014-02-05,4126.085385992647,45
2014-02-06,4189.478518448044,45
2014-02-07,4253.750062042068,45
2014-02-10,4308.3347965817275,55
2014-02-11,4236.993304125942,1
2014-02-12,4232.480510350785,1
2014-02-13,4253.894649933929,1
2014-02-14,4242.569365378412,1
2014-02-17,4259.497034368246,1
2014-02-18,4164.2100312048715,1
2014-02-19,4172.509119997205,1
2014-02-20,4148.243752188087,55
2014-02-21,4066.94813414557,55
2014-02-24,4025.623520200368,55
2014-02-25,3993.676847399285,55
2014-02-26,3972.7129159267724,55
2014-02-27,3960.2189554141946,55
2014-02-28,3924.984503639707,55
2014-03-03,3873.292428124086,55
2014-03-04,3797.821838504172,55
2014-03-05,3777.1181619756426,55
2014-03-06,3782.755002968738,55
2014-03-07,3803.3494821941035,55
2014-03-10,3858.5929305909153,55
2014-03-11,3895.9284242707913,55
2014-03-12,3920.5917378434037,57
2014-03-13,3943.3565374904906,55
2014-03-14,3988.809689433867,55
2014-03-17,4013.604803850457,55
2014-03-18,4017.939385933568,55
2014-03-19,3994.76491418615,55
2014-03-20,3976.3745594498146,57
2014-03-21,4012.5414991489033,55
2014-03-24,4041.086794636598,55
2014-03-25,4043.0925485309026,57
2014-03-26,4024.4835024595477,57
2014-03-27,4009.5876983210555,55
2014-03-28,3969.733778616862,55
2014-03-31,3885.9780631443855,57
