,results,K
2016-01-27,1145.735071087801,39
2016-01-28,1157.244703702251,39
2016-01-29,1169.2930156178834,59
2016-02-01,1181.298729364893,59
2016-02-02,1202.2502882590616,59
2016-02-03,1248.5492546050812,67
2016-02-04,1268.4238273660953,67
2016-02-05,1314.1190187680556,67
2016-02-08,1327.7007681440607,67
2016-02-09,1324.1560078225968,59
2016-02-10,1324.181790667281,61
2016-02-11,1306.150249249206,61
2016-02-12,1300.931009198641,61
2016-02-15,1316.0075876343496,61
2016-02-16,1359.3723717170067,61
2016-02-17,1394.92017843458,61
2016-02-18,1410.3812668076466,61
2016-02-19,1411.0825043177724,61
2016-02-22,1410.3394004072713,61
2016-02-23,1433.3641219166723,61
2016-02-24,1449.1119174868609,43
2016-02-25,1462.6431430245884,43
2016-02-26,1488.5458983917056,43
2016-02-29,1499.3876846113606,43
2016-03-01,1507.9665155168925,41
2016-03-02,1477.703838260895,41
2016-03-03,1456.983588111509,41
2016-03-04,1428.0442508106437,43
2016-03-07,1427.2152359741087,31
2016-03-08,1422.2136625677988,41
2016-03-09,1389.4195205037515,43
2016-03-10,1396.170208124707,41
2016-03-11,1391.3177274942084,41
2016-03-14,1394.7933767865657,41
2016-03-15,1400.3768690363365,41
2016-03-16,1391.5735952161453,41
2016-03-17,1380.0060245521063,31
2016-03-18,1365.7447282533874,41
2016-03-21,1351.8419915470272,41
2016-03-22,1323.4732091446556,41
2016-03-23,1281.450980542693,31
2016-03-24,1240.1085913062104,31
2016-03-25,1190.580173916119,31
2016-03-28,1158.5189050300933,31
2016-03-29,1139.1553770722367,31
2016-03-30,1130.2207474163297,31
2016-03-31,1124.124750434022,29
2016-04-01,1122.6821892815217,29
2016-04-04,1128.2765887299006,41
2016-04-05,1123.5713078064182,41
2016-04-06,1117.8453419622024,41
2016-04-07,1108.922157019359,41
2016-04-08,1104.2908392315528,41
2016-04-11,1113.9949237882668,41
2016-04-12,1132.2254745419064,41
2016-04-13,1145.2821065281507,41
2016-04-14,1170.263918252985,41
2016-04-15,1213.380305098685,41
2016-04-18,1259.0749065820899,41
2016-04-19,1414.4922057105482,41
2016-04-20,1570.6434691945028,41
2016-04-21,1675.6856933224356,65
2016-04-22,1719.500400773155,65
2016-04-25,1736.4960271154755,65
2016-04-26,1765.263734452282,65
2016-04-27,1801.191453083233,45
2016-04-28,1796.700020649865,45
2016-04-29,1759.1890266790522,29
2016-05-02,1739.260650901838,29
2016-05-03,1738.7204026275472,29
2016-05-04,1714.3761537837197,41
2016-05-05,1713.7788865966693,29
2016-05-06,1712.1861255257493,29
2016-05-09,1694.6575567176023,29
2016-05-10,1688.4779114806236,29
2016-05-11,1667.7988338385014,29
